# time(ps) 	kappa_vv_mean	kappa_vv_upper	kappa_vv_lower
5.765000e+00	1.870052e-15	1.870052e-15	1.870052e-15
5.766000e+00	1.868486e-15	1.868486e-15	1.868486e-15
5.767000e+00	1.867092e-15	1.867092e-15	1.867092e-15
5.768000e+00	1.865872e-15	1.865872e-15	1.865872e-15
5.769000e+00	1.864825e-15	1.864825e-15	1.864825e-15
5.770000e+00	1.863952e-15	1.863952e-15	1.863952e-15
5.771000e+00	1.863252e-15	1.863252e-15	1.863252e-15
5.772000e+00	1.862725e-15	1.862725e-15	1.862725e-15
5.773000e+00	1.862369e-15	1.862369e-15	1.862369e-15
5.774000e+00	1.862183e-15	1.862183e-15	1.862183e-15
5.775000e+00	1.862164e-15	1.862164e-15	1.862164e-15
5.776000e+00	1.862310e-15	1.862310e-15	1.862310e-15
5.777000e+00	1.862618e-15	1.862618e-15	1.862618e-15
5.778000e+00	1.863084e-15	1.863084e-15	1.863084e-15
5.779000e+00	1.863706e-15	1.863706e-15	1.863706e-15
5.780000e+00	1.864478e-15	1.864478e-15	1.864478e-15
5.781000e+00	1.865398e-15	1.865398e-15	1.865398e-15
5.782000e+00	1.866460e-15	1.866460e-15	1.866460e-15
5.783000e+00	1.867660e-15	1.867660e-15	1.867660e-15
5.784000e+00	1.868994e-15	1.868994e-15	1.868994e-15
5.785000e+00	1.870457e-15	1.870457e-15	1.870457e-15
5.786000e+00	1.872044e-15	1.872044e-15	1.872044e-15
5.787000e+00	1.873751e-15	1.873751e-15	1.873751e-15
5.788000e+00	1.875573e-15	1.875573e-15	1.875573e-15
5.789000e+00	1.877505e-15	1.877505e-15	1.877505e-15
5.790000e+00	1.879543e-15	1.879543e-15	1.879543e-15
5.791000e+00	1.881683e-15	1.881683e-15	1.881683e-15
5.792000e+00	1.883920e-15	1.883920e-15	1.883920e-15
5.793000e+00	1.886251e-15	1.886251e-15	1.886251e-15
5.794000e+00	1.888672e-15	1.888672e-15	1.888672e-15
5.795000e+00	1.891180e-15	1.891180e-15	1.891180e-15
5.796000e+00	1.893772e-15	1.893772e-15	1.893772e-15
5.797000e+00	1.896445e-15	1.896445e-15	1.896445e-15
5.798000e+00	1.899196e-15	1.899196e-15	1.899196e-15
5.799000e+00	1.902024e-15	1.902024e-15	1.902024e-15
5.800000e+00	1.904928e-15	1.904928e-15	1.904928e-15
5.801000e+00	1.907905e-15	1.907905e-15	1.907905e-15
5.802000e+00	1.910955e-15	1.910955e-15	1.910955e-15
5.803000e+00	1.914077e-15	1.914077e-15	1.914077e-15
5.804000e+00	1.917270e-15	1.917270e-15	1.917270e-15
5.805000e+00	1.920536e-15	1.920536e-15	1.920536e-15
5.806000e+00	1.923873e-15	1.923873e-15	1.923873e-15
5.807000e+00	1.927282e-15	1.927282e-15	1.927282e-15
5.808000e+00	1.930764e-15	1.930764e-15	1.930764e-15
5.809000e+00	1.934320e-15	1.934320e-15	1.934320e-15
5.810000e+00	1.937950e-15	1.937950e-15	1.937950e-15
5.811000e+00	1.941656e-15	1.941656e-15	1.941656e-15
5.812000e+00	1.945439e-15	1.945439e-15	1.945439e-15
5.813000e+00	1.949300e-15	1.949300e-15	1.949300e-15
5.814000e+00	1.953241e-15	1.953241e-15	1.953241e-15
5.815000e+00	1.957261e-15	1.957261e-15	1.957261e-15
5.816000e+00	1.961363e-15	1.961363e-15	1.961363e-15
5.817000e+00	1.965546e-15	1.965546e-15	1.965546e-15
5.818000e+00	1.969813e-15	1.969813e-15	1.969813e-15
5.819000e+00	1.974163e-15	1.974163e-15	1.974163e-15
5.820000e+00	1.978596e-15	1.978596e-15	1.978596e-15
5.821000e+00	1.983112e-15	1.983112e-15	1.983112e-15
5.822000e+00	1.987711e-15	1.987711e-15	1.987711e-15
5.823000e+00	1.992392e-15	1.992392e-15	1.992392e-15
5.824000e+00	1.997154e-15	1.997154e-15	1.997154e-15
5.825000e+00	2.001995e-15	2.001995e-15	2.001995e-15
5.826000e+00	2.006912e-15	2.006912e-15	2.006912e-15
5.827000e+00	2.011904e-15	2.011904e-15	2.011904e-15
5.828000e+00	2.016968e-15	2.016968e-15	2.016968e-15
5.829000e+00	2.022098e-15	2.022098e-15	2.022098e-15
5.830000e+00	2.027293e-15	2.027293e-15	2.027293e-15
5.831000e+00	2.032545e-15	2.032545e-15	2.032545e-15
5.832000e+00	2.037851e-15	2.037851e-15	2.037851e-15
5.833000e+00	2.043205e-15	2.043205e-15	2.043205e-15
5.834000e+00	2.048599e-15	2.048599e-15	2.048599e-15
5.835000e+00	2.054028e-15	2.054028e-15	2.054028e-15
5.836000e+00	2.059482e-15	2.059482e-15	2.059482e-15
5.837000e+00	2.064955e-15	2.064955e-15	2.064955e-15
5.838000e+00	2.070438e-15	2.070438e-15	2.070438e-15
5.839000e+00	2.075921e-15	2.075921e-15	2.075921e-15
5.840000e+00	2.081394e-15	2.081394e-15	2.081394e-15
5.841000e+00	2.086847e-15	2.086847e-15	2.086847e-15
5.842000e+00	2.092270e-15	2.092270e-15	2.092270e-15
5.843000e+00	2.097652e-15	2.097652e-15	2.097652e-15
5.844000e+00	2.102980e-15	2.102980e-15	2.102980e-15
5.845000e+00	2.108244e-15	2.108244e-15	2.108244e-15
5.846000e+00	2.113430e-15	2.113430e-15	2.113430e-15
5.847000e+00	2.118526e-15	2.118526e-15	2.118526e-15
5.848000e+00	2.123520e-15	2.123520e-15	2.123520e-15
5.849000e+00	2.128398e-15	2.128398e-15	2.128398e-15
5.850000e+00	2.133147e-15	2.133147e-15	2.133147e-15
5.851000e+00	2.137754e-15	2.137754e-15	2.137754e-15
5.852000e+00	2.142205e-15	2.142205e-15	2.142205e-15
5.853000e+00	2.146486e-15	2.146486e-15	2.146486e-15
5.854000e+00	2.150586e-15	2.150586e-15	2.150586e-15
5.855000e+00	2.154488e-15	2.154488e-15	2.154488e-15
5.856000e+00	2.158182e-15	2.158182e-15	2.158182e-15
5.857000e+00	2.161652e-15	2.161652e-15	2.161652e-15
5.858000e+00	2.164887e-15	2.164887e-15	2.164887e-15
5.859000e+00	2.167874e-15	2.167874e-15	2.167874e-15
5.860000e+00	2.170600e-15	2.170600e-15	2.170600e-15
5.861000e+00	2.173052e-15	2.173052e-15	2.173052e-15
5.862000e+00	2.175220e-15	2.175220e-15	2.175220e-15
5.863000e+00	2.177092e-15	2.177092e-15	2.177092e-15
5.864000e+00	2.178658e-15	2.178658e-15	2.178658e-15
5.865000e+00	2.179907e-15	2.179907e-15	2.179907e-15
5.866000e+00	2.180829e-15	2.180829e-15	2.180829e-15
5.867000e+00	2.181416e-15	2.181416e-15	2.181416e-15
5.868000e+00	2.181660e-15	2.181660e-15	2.181660e-15
5.869000e+00	2.181553e-15	2.181553e-15	2.181553e-15
5.870000e+00	2.181089e-15	2.181089e-15	2.181089e-15
5.871000e+00	2.180262e-15	2.180262e-15	2.180262e-15
5.872000e+00	2.179067e-15	2.179067e-15	2.179067e-15
5.873000e+00	2.177502e-15	2.177502e-15	2.177502e-15
5.874000e+00	2.175562e-15	2.175562e-15	2.175562e-15
5.875000e+00	2.173246e-15	2.173246e-15	2.173246e-15
5.876000e+00	2.170554e-15	2.170554e-15	2.170554e-15
5.877000e+00	2.167487e-15	2.167487e-15	2.167487e-15
5.878000e+00	2.164045e-15	2.164045e-15	2.164045e-15
5.879000e+00	2.160233e-15	2.160233e-15	2.160233e-15
5.880000e+00	2.156053e-15	2.156053e-15	2.156053e-15
5.881000e+00	2.151511e-15	2.151511e-15	2.151511e-15
5.882000e+00	2.146614e-15	2.146614e-15	2.146614e-15
5.883000e+00	2.141369e-15	2.141369e-15	2.141369e-15
5.884000e+00	2.135786e-15	2.135786e-15	2.135786e-15
5.885000e+00	2.129873e-15	2.129873e-15	2.129873e-15
5.886000e+00	2.123642e-15	2.123642e-15	2.123642e-15
5.887000e+00	2.117106e-15	2.117106e-15	2.117106e-15
5.888000e+00	2.110278e-15	2.110278e-15	2.110278e-15
5.889000e+00	2.103171e-15	2.103171e-15	2.103171e-15
5.890000e+00	2.095802e-15	2.095802e-15	2.095802e-15
5.891000e+00	2.088187e-15	2.088187e-15	2.088187e-15
5.892000e+00	2.080343e-15	2.080343e-15	2.080343e-15
5.893000e+00	2.072287e-15	2.072287e-15	2.072287e-15
5.894000e+00	2.064040e-15	2.064040e-15	2.064040e-15
5.895000e+00	2.055621e-15	2.055621e-15	2.055621e-15
5.896000e+00	2.047050e-15	2.047050e-15	2.047050e-15
5.897000e+00	2.038348e-15	2.038348e-15	2.038348e-15
5.898000e+00	2.029536e-15	2.029536e-15	2.029536e-15
5.899000e+00	2.020636e-15	2.020636e-15	2.020636e-15
5.900000e+00	2.011672e-15	2.011672e-15	2.011672e-15
5.901000e+00	2.002664e-15	2.002664e-15	2.002664e-15
5.902000e+00	1.993637e-15	1.993637e-15	1.993637e-15
5.903000e+00	1.984614e-15	1.984614e-15	1.984614e-15
5.904000e+00	1.975617e-15	1.975617e-15	1.975617e-15
5.905000e+00	1.966671e-15	1.966671e-15	1.966671e-15
5.906000e+00	1.957797e-15	1.957797e-15	1.957797e-15
5.907000e+00	1.949021e-15	1.949021e-15	1.949021e-15
5.908000e+00	1.940364e-15	1.940364e-15	1.940364e-15
5.909000e+00	1.931849e-15	1.931849e-15	1.931849e-15
5.910000e+00	1.923500e-15	1.923500e-15	1.923500e-15
5.911000e+00	1.915337e-15	1.915337e-15	1.915337e-15
5.912000e+00	1.907383e-15	1.907383e-15	1.907383e-15
5.913000e+00	1.899659e-15	1.899659e-15	1.899659e-15
5.914000e+00	1.892186e-15	1.892186e-15	1.892186e-15
5.915000e+00	1.884983e-15	1.884983e-15	1.884983e-15
5.916000e+00	1.878069e-15	1.878069e-15	1.878069e-15
5.917000e+00	1.871464e-15	1.871464e-15	1.871464e-15
5.918000e+00	1.865185e-15	1.865185e-15	1.865185e-15
5.919000e+00	1.859249e-15	1.859249e-15	1.859249e-15
5.920000e+00	1.853671e-15	1.853671e-15	1.853671e-15
5.921000e+00	1.848467e-15	1.848467e-15	1.848467e-15
5.922000e+00	1.843651e-15	1.843651e-15	1.843651e-15
5.923000e+00	1.839234e-15	1.839234e-15	1.839234e-15
5.924000e+00	1.835229e-15	1.835229e-15	1.835229e-15
5.925000e+00	1.831647e-15	1.831647e-15	1.831647e-15
5.926000e+00	1.828495e-15	1.828495e-15	1.828495e-15
5.927000e+00	1.825783e-15	1.825783e-15	1.825783e-15
5.928000e+00	1.823516e-15	1.823516e-15	1.823516e-15
5.929000e+00	1.821700e-15	1.821700e-15	1.821700e-15
5.930000e+00	1.820338e-15	1.820338e-15	1.820338e-15
5.931000e+00	1.819434e-15	1.819434e-15	1.819434e-15
5.932000e+00	1.818987e-15	1.818987e-15	1.818987e-15
5.933000e+00	1.818998e-15	1.818998e-15	1.818998e-15
5.934000e+00	1.819463e-15	1.819463e-15	1.819463e-15
5.935000e+00	1.820381e-15	1.820381e-15	1.820381e-15
5.936000e+00	1.821745e-15	1.821745e-15	1.821745e-15
5.937000e+00	1.823550e-15	1.823550e-15	1.823550e-15
5.938000e+00	1.825788e-15	1.825788e-15	1.825788e-15
5.939000e+00	1.828448e-15	1.828448e-15	1.828448e-15
5.940000e+00	1.831521e-15	1.831521e-15	1.831521e-15
5.941000e+00	1.834994e-15	1.834994e-15	1.834994e-15
5.942000e+00	1.838854e-15	1.838854e-15	1.838854e-15
5.943000e+00	1.843085e-15	1.843085e-15	1.843085e-15
5.944000e+00	1.847673e-15	1.847673e-15	1.847673e-15
5.945000e+00	1.852599e-15	1.852599e-15	1.852599e-15
5.946000e+00	1.857846e-15	1.857846e-15	1.857846e-15
5.947000e+00	1.863394e-15	1.863394e-15	1.863394e-15
5.948000e+00	1.869222e-15	1.869222e-15	1.869222e-15
5.949000e+00	1.875310e-15	1.875310e-15	1.875310e-15
5.950000e+00	1.881634e-15	1.881634e-15	1.881634e-15
5.951000e+00	1.888173e-15	1.888173e-15	1.888173e-15
5.952000e+00	1.894903e-15	1.894903e-15	1.894903e-15
5.953000e+00	1.901800e-15	1.901800e-15	1.901800e-15
5.954000e+00	1.908840e-15	1.908840e-15	1.908840e-15
5.955000e+00	1.915997e-15	1.915997e-15	1.915997e-15
5.956000e+00	1.923247e-15	1.923247e-15	1.923247e-15
5.957000e+00	1.930565e-15	1.930565e-15	1.930565e-15
5.958000e+00	1.937926e-15	1.937926e-15	1.937926e-15
5.959000e+00	1.945305e-15	1.945305e-15	1.945305e-15
5.960000e+00	1.952678e-15	1.952678e-15	1.952678e-15
5.961000e+00	1.960019e-15	1.960019e-15	1.960019e-15
5.962000e+00	1.967305e-15	1.967305e-15	1.967305e-15
5.963000e+00	1.974513e-15	1.974513e-15	1.974513e-15
5.964000e+00	1.981621e-15	1.981621e-15	1.981621e-15
5.965000e+00	1.988605e-15	1.988605e-15	1.988605e-15
5.966000e+00	1.995445e-15	1.995445e-15	1.995445e-15
5.967000e+00	2.002121e-15	2.002121e-15	2.002121e-15
5.968000e+00	2.008614e-15	2.008614e-15	2.008614e-15
5.969000e+00	2.014906e-15	2.014906e-15	2.014906e-15
5.970000e+00	2.020979e-15	2.020979e-15	2.020979e-15
5.971000e+00	2.026819e-15	2.026819e-15	2.026819e-15
5.972000e+00	2.032410e-15	2.032410e-15	2.032410e-15
5.973000e+00	2.037741e-15	2.037741e-15	2.037741e-15
5.974000e+00	2.042798e-15	2.042798e-15	2.042798e-15
5.975000e+00	2.047572e-15	2.047572e-15	2.047572e-15
5.976000e+00	2.052055e-15	2.052055e-15	2.052055e-15
5.977000e+00	2.056238e-15	2.056238e-15	2.056238e-15
5.978000e+00	2.060116e-15	2.060116e-15	2.060116e-15
5.979000e+00	2.063684e-15	2.063684e-15	2.063684e-15
5.980000e+00	2.066940e-15	2.066940e-15	2.066940e-15
5.981000e+00	2.069881e-15	2.069881e-15	2.069881e-15
5.982000e+00	2.072508e-15	2.072508e-15	2.072508e-15
5.983000e+00	2.074821e-15	2.074821e-15	2.074821e-15
5.984000e+00	2.076824e-15	2.076824e-15	2.076824e-15
5.985000e+00	2.078519e-15	2.078519e-15	2.078519e-15
5.986000e+00	2.079911e-15	2.079911e-15	2.079911e-15
5.987000e+00	2.081007e-15	2.081007e-15	2.081007e-15
5.988000e+00	2.081815e-15	2.081815e-15	2.081815e-15
5.989000e+00	2.082341e-15	2.082341e-15	2.082341e-15
5.990000e+00	2.082596e-15	2.082596e-15	2.082596e-15
5.991000e+00	2.082590e-15	2.082590e-15	2.082590e-15
5.992000e+00	2.082334e-15	2.082334e-15	2.082334e-15
5.993000e+00	2.081839e-15	2.081839e-15	2.081839e-15
5.994000e+00	2.081119e-15	2.081119e-15	2.081119e-15
5.995000e+00	2.080186e-15	2.080186e-15	2.080186e-15
5.996000e+00	2.079054e-15	2.079054e-15	2.079054e-15
5.997000e+00	2.077738e-15	2.077738e-15	2.077738e-15
5.998000e+00	2.076252e-15	2.076252e-15	2.076252e-15
5.999000e+00	2.074611e-15	2.074611e-15	2.074611e-15
6.000000e+00	2.072830e-15	2.072830e-15	2.072830e-15
6.001000e+00	2.070927e-15	2.070927e-15	2.070927e-15
6.002000e+00	2.068915e-15	2.068915e-15	2.068915e-15
6.003000e+00	2.066812e-15	2.066812e-15	2.066812e-15
6.004000e+00	2.064632e-15	2.064632e-15	2.064632e-15
6.005000e+00	2.062394e-15	2.062394e-15	2.062394e-15
6.006000e+00	2.060111e-15	2.060111e-15	2.060111e-15
6.007000e+00	2.057801e-15	2.057801e-15	2.057801e-15
6.008000e+00	2.055480e-15	2.055480e-15	2.055480e-15
6.009000e+00	2.053162e-15	2.053162e-15	2.053162e-15
6.010000e+00	2.050864e-15	2.050864e-15	2.050864e-15
6.011000e+00	2.048600e-15	2.048600e-15	2.048600e-15
6.012000e+00	2.046387e-15	2.046387e-15	2.046387e-15
6.013000e+00	2.044237e-15	2.044237e-15	2.044237e-15
6.014000e+00	2.042167e-15	2.042167e-15	2.042167e-15
6.015000e+00	2.040189e-15	2.040189e-15	2.040189e-15
6.016000e+00	2.038318e-15	2.038318e-15	2.038318e-15
6.017000e+00	2.036566e-15	2.036566e-15	2.036566e-15
6.018000e+00	2.034946e-15	2.034946e-15	2.034946e-15
6.019000e+00	2.033470e-15	2.033470e-15	2.033470e-15
6.020000e+00	2.032151e-15	2.032151e-15	2.032151e-15
6.021000e+00	2.030999e-15	2.030999e-15	2.030999e-15
6.022000e+00	2.030025e-15	2.030025e-15	2.030025e-15
6.023000e+00	2.029240e-15	2.029240e-15	2.029240e-15
6.024000e+00	2.028652e-15	2.028652e-15	2.028652e-15
6.025000e+00	2.028271e-15	2.028271e-15	2.028271e-15
6.026000e+00	2.028106e-15	2.028106e-15	2.028106e-15
6.027000e+00	2.028164e-15	2.028164e-15	2.028164e-15
6.028000e+00	2.028452e-15	2.028452e-15	2.028452e-15
6.029000e+00	2.028977e-15	2.028977e-15	2.028977e-15
6.030000e+00	2.029746e-15	2.029746e-15	2.029746e-15
6.031000e+00	2.030762e-15	2.030762e-15	2.030762e-15
6.032000e+00	2.032032e-15	2.032032e-15	2.032032e-15
6.033000e+00	2.033558e-15	2.033558e-15	2.033558e-15
6.034000e+00	2.035345e-15	2.035345e-15	2.035345e-15
6.035000e+00	2.037395e-15	2.037395e-15	2.037395e-15
6.036000e+00	2.039709e-15	2.039709e-15	2.039709e-15
6.037000e+00	2.042289e-15	2.042289e-15	2.042289e-15
6.038000e+00	2.045136e-15	2.045136e-15	2.045136e-15
6.039000e+00	2.048249e-15	2.048249e-15	2.048249e-15
6.040000e+00	2.051627e-15	2.051627e-15	2.051627e-15
6.041000e+00	2.055268e-15	2.055268e-15	2.055268e-15
6.042000e+00	2.059171e-15	2.059171e-15	2.059171e-15
6.043000e+00	2.063331e-15	2.063331e-15	2.063331e-15
6.044000e+00	2.067746e-15	2.067746e-15	2.067746e-15
6.045000e+00	2.072410e-15	2.072410e-15	2.072410e-15
6.046000e+00	2.077319e-15	2.077319e-15	2.077319e-15
6.047000e+00	2.082466e-15	2.082466e-15	2.082466e-15
6.048000e+00	2.087845e-15	2.087845e-15	2.087845e-15
6.049000e+00	2.093449e-15	2.093449e-15	2.093449e-15
6.050000e+00	2.099269e-15	2.099269e-15	2.099269e-15
6.051000e+00	2.105297e-15	2.105297e-15	2.105297e-15
6.052000e+00	2.111523e-15	2.111523e-15	2.111523e-15
6.053000e+00	2.117939e-15	2.117939e-15	2.117939e-15
6.054000e+00	2.124533e-15	2.124533e-15	2.124533e-15
6.055000e+00	2.131294e-15	2.131294e-15	2.131294e-15
6.056000e+00	2.138210e-15	2.138210e-15	2.138210e-15
6.057000e+00	2.145270e-15	2.145270e-15	2.145270e-15
6.058000e+00	2.152460e-15	2.152460e-15	2.152460e-15
6.059000e+00	2.159767e-15	2.159767e-15	2.159767e-15
6.060000e+00	2.167177e-15	2.167177e-15	2.167177e-15
6.061000e+00	2.174676e-15	2.174676e-15	2.174676e-15
6.062000e+00	2.182250e-15	2.182250e-15	2.182250e-15
6.063000e+00	2.189882e-15	2.189882e-15	2.189882e-15
6.064000e+00	2.197558e-15	2.197558e-15	2.197558e-15
6.065000e+00	2.205261e-15	2.205261e-15	2.205261e-15
6.066000e+00	2.212977e-15	2.212977e-15	2.212977e-15
6.067000e+00	2.220687e-15	2.220687e-15	2.220687e-15
6.068000e+00	2.228376e-15	2.228376e-15	2.228376e-15
6.069000e+00	2.236026e-15	2.236026e-15	2.236026e-15
6.070000e+00	2.243622e-15	2.243622e-15	2.243622e-15
6.071000e+00	2.251147e-15	2.251147e-15	2.251147e-15
6.072000e+00	2.258583e-15	2.258583e-15	2.258583e-15
6.073000e+00	2.265914e-15	2.265914e-15	2.265914e-15
6.074000e+00	2.273124e-15	2.273124e-15	2.273124e-15
6.075000e+00	2.280196e-15	2.280196e-15	2.280196e-15
6.076000e+00	2.287115e-15	2.287115e-15	2.287115e-15
6.077000e+00	2.293864e-15	2.293864e-15	2.293864e-15
6.078000e+00	2.300428e-15	2.300428e-15	2.300428e-15
6.079000e+00	2.306794e-15	2.306794e-15	2.306794e-15
6.080000e+00	2.312945e-15	2.312945e-15	2.312945e-15
6.081000e+00	2.318869e-15	2.318869e-15	2.318869e-15
6.082000e+00	2.324552e-15	2.324552e-15	2.324552e-15
6.083000e+00	2.329982e-15	2.329982e-15	2.329982e-15
6.084000e+00	2.335147e-15	2.335147e-15	2.335147e-15
6.085000e+00	2.340036e-15	2.340036e-15	2.340036e-15
6.086000e+00	2.344639e-15	2.344639e-15	2.344639e-15
6.087000e+00	2.348946e-15	2.348946e-15	2.348946e-15
6.088000e+00	2.352948e-15	2.352948e-15	2.352948e-15
6.089000e+00	2.356638e-15	2.356638e-15	2.356638e-15
6.090000e+00	2.360008e-15	2.360008e-15	2.360008e-15
6.091000e+00	2.363053e-15	2.363053e-15	2.363053e-15
6.092000e+00	2.365768e-15	2.365768e-15	2.365768e-15
6.093000e+00	2.368149e-15	2.368149e-15	2.368149e-15
6.094000e+00	2.370192e-15	2.370192e-15	2.370192e-15
6.095000e+00	2.371896e-15	2.371896e-15	2.371896e-15
6.096000e+00	2.373259e-15	2.373259e-15	2.373259e-15
6.097000e+00	2.374280e-15	2.374280e-15	2.374280e-15
6.098000e+00	2.374962e-15	2.374962e-15	2.374962e-15
6.099000e+00	2.375305e-15	2.375305e-15	2.375305e-15
6.100000e+00	2.375313e-15	2.375313e-15	2.375313e-15
6.101000e+00	2.374988e-15	2.374988e-15	2.374988e-15
6.102000e+00	2.374336e-15	2.374336e-15	2.374336e-15
6.103000e+00	2.373363e-15	2.373363e-15	2.373363e-15
6.104000e+00	2.372073e-15	2.372073e-15	2.372073e-15
6.105000e+00	2.370476e-15	2.370476e-15	2.370476e-15
6.106000e+00	2.368578e-15	2.368578e-15	2.368578e-15
6.107000e+00	2.366389e-15	2.366389e-15	2.366389e-15
6.108000e+00	2.363918e-15	2.363918e-15	2.363918e-15
6.109000e+00	2.361175e-15	2.361175e-15	2.361175e-15
6.110000e+00	2.358172e-15	2.358172e-15	2.358172e-15
6.111000e+00	2.354919e-15	2.354919e-15	2.354919e-15
6.112000e+00	2.351429e-15	2.351429e-15	2.351429e-15
6.113000e+00	2.347715e-15	2.347715e-15	2.347715e-15
6.114000e+00	2.343788e-15	2.343788e-15	2.343788e-15
6.115000e+00	2.339663e-15	2.339663e-15	2.339663e-15
6.116000e+00	2.335353e-15	2.335353e-15	2.335353e-15
6.117000e+00	2.330870e-15	2.330870e-15	2.330870e-15
6.118000e+00	2.326230e-15	2.326230e-15	2.326230e-15
6.119000e+00	2.321446e-15	2.321446e-15	2.321446e-15
6.120000e+00	2.316531e-15	2.316531e-15	2.316531e-15
6.121000e+00	2.311499e-15	2.311499e-15	2.311499e-15
6.122000e+00	2.306365e-15	2.306365e-15	2.306365e-15
6.123000e+00	2.301140e-15	2.301140e-15	2.301140e-15
6.124000e+00	2.295839e-15	2.295839e-15	2.295839e-15
6.125000e+00	2.290474e-15	2.290474e-15	2.290474e-15
6.126000e+00	2.285058e-15	2.285058e-15	2.285058e-15
6.127000e+00	2.279602e-15	2.279602e-15	2.279602e-15
6.128000e+00	2.274119e-15	2.274119e-15	2.274119e-15
6.129000e+00	2.268619e-15	2.268619e-15	2.268619e-15
6.130000e+00	2.263113e-15	2.263113e-15	2.263113e-15
6.131000e+00	2.257613e-15	2.257613e-15	2.257613e-15
6.132000e+00	2.252126e-15	2.252126e-15	2.252126e-15
6.133000e+00	2.246664e-15	2.246664e-15	2.246664e-15
6.134000e+00	2.241234e-15	2.241234e-15	2.241234e-15
6.135000e+00	2.235845e-15	2.235845e-15	2.235845e-15
6.136000e+00	2.230504e-15	2.230504e-15	2.230504e-15
6.137000e+00	2.225220e-15	2.225220e-15	2.225220e-15
6.138000e+00	2.219998e-15	2.219998e-15	2.219998e-15
6.139000e+00	2.214846e-15	2.214846e-15	2.214846e-15
6.140000e+00	2.209770e-15	2.209770e-15	2.209770e-15
6.141000e+00	2.204774e-15	2.204774e-15	2.204774e-15
6.142000e+00	2.199866e-15	2.199866e-15	2.199866e-15
6.143000e+00	2.195048e-15	2.195048e-15	2.195048e-15
6.144000e+00	2.190327e-15	2.190327e-15	2.190327e-15
6.145000e+00	2.185706e-15	2.185706e-15	2.185706e-15
6.146000e+00	2.181190e-15	2.181190e-15	2.181190e-15
6.147000e+00	2.176781e-15	2.176781e-15	2.176781e-15
6.148000e+00	2.172485e-15	2.172485e-15	2.172485e-15
6.149000e+00	2.168302e-15	2.168302e-15	2.168302e-15
6.150000e+00	2.164238e-15	2.164238e-15	2.164238e-15
6.151000e+00	2.160294e-15	2.160294e-15	2.160294e-15
6.152000e+00	2.156472e-15	2.156472e-15	2.156472e-15
6.153000e+00	2.152776e-15	2.152776e-15	2.152776e-15
6.154000e+00	2.149206e-15	2.149206e-15	2.149206e-15
6.155000e+00	2.145766e-15	2.145766e-15	2.145766e-15
6.156000e+00	2.142456e-15	2.142456e-15	2.142456e-15
6.157000e+00	2.139277e-15	2.139277e-15	2.139277e-15
6.158000e+00	2.136232e-15	2.136232e-15	2.136232e-15
6.159000e+00	2.133321e-15	2.133321e-15	2.133321e-15
6.160000e+00	2.130544e-15	2.130544e-15	2.130544e-15
6.161000e+00	2.127902e-15	2.127902e-15	2.127902e-15
6.162000e+00	2.125396e-15	2.125396e-15	2.125396e-15
6.163000e+00	2.123026e-15	2.123026e-15	2.123026e-15
6.164000e+00	2.120792e-15	2.120792e-15	2.120792e-15
6.165000e+00	2.118693e-15	2.118693e-15	2.118693e-15
6.166000e+00	2.116729e-15	2.116729e-15	2.116729e-15
6.167000e+00	2.114899e-15	2.114899e-15	2.114899e-15
6.168000e+00	2.113204e-15	2.113204e-15	2.113204e-15
6.169000e+00	2.111642e-15	2.111642e-15	2.111642e-15
6.170000e+00	2.110211e-15	2.110211e-15	2.110211e-15
6.171000e+00	2.108912e-15	2.108912e-15	2.108912e-15
6.172000e+00	2.107743e-15	2.107743e-15	2.107743e-15
6.173000e+00	2.106703e-15	2.106703e-15	2.106703e-15
6.174000e+00	2.105791e-15	2.105791e-15	2.105791e-15
6.175000e+00	2.105004e-15	2.105004e-15	2.105004e-15
6.176000e+00	2.104342e-15	2.104342e-15	2.104342e-15
6.177000e+00	2.103804e-15	2.103804e-15	2.103804e-15
6.178000e+00	2.103388e-15	2.103388e-15	2.103388e-15
6.179000e+00	2.103093e-15	2.103093e-15	2.103093e-15
6.180000e+00	2.102917e-15	2.102917e-15	2.102917e-15
6.181000e+00	2.102859e-15	2.102859e-15	2.102859e-15
6.182000e+00	2.102918e-15	2.102918e-15	2.102918e-15
6.183000e+00	2.103092e-15	2.103092e-15	2.103092e-15
6.184000e+00	2.103381e-15	2.103381e-15	2.103381e-15
6.185000e+00	2.103782e-15	2.103782e-15	2.103782e-15
6.186000e+00	2.104296e-15	2.104296e-15	2.104296e-15
6.187000e+00	2.104920e-15	2.104920e-15	2.104920e-15
6.188000e+00	2.105655e-15	2.105655e-15	2.105655e-15
6.189000e+00	2.106498e-15	2.106498e-15	2.106498e-15
6.190000e+00	2.107448e-15	2.107448e-15	2.107448e-15
6.191000e+00	2.108506e-15	2.108506e-15	2.108506e-15
6.192000e+00	2.109668e-15	2.109668e-15	2.109668e-15
6.193000e+00	2.110936e-15	2.110936e-15	2.110936e-15
6.194000e+00	2.112306e-15	2.112306e-15	2.112306e-15
6.195000e+00	2.113779e-15	2.113779e-15	2.113779e-15
6.196000e+00	2.115353e-15	2.115353e-15	2.115353e-15
6.197000e+00	2.117026e-15	2.117026e-15	2.117026e-15
6.198000e+00	2.118798e-15	2.118798e-15	2.118798e-15
6.199000e+00	2.120667e-15	2.120667e-15	2.120667e-15
6.200000e+00	2.122631e-15	2.122631e-15	2.122631e-15
