# time(ps) 	kappa_ev_mean	kappa_ev_upper	kappa_ev_lower
5.105000e+00	-3.021215e-08	-3.021215e-08	-3.021215e-08
5.106000e+00	-3.010505e-08	-3.010505e-08	-3.010505e-08
5.107000e+00	-2.999490e-08	-2.999490e-08	-2.999490e-08
5.108000e+00	-2.988202e-08	-2.988202e-08	-2.988202e-08
5.109000e+00	-2.976675e-08	-2.976675e-08	-2.976675e-08
5.110000e+00	-2.964947e-08	-2.964947e-08	-2.964947e-08
5.111000e+00	-2.953055e-08	-2.953055e-08	-2.953055e-08
5.112000e+00	-2.941040e-08	-2.941040e-08	-2.941040e-08
5.113000e+00	-2.928942e-08	-2.928942e-08	-2.928942e-08
5.114000e+00	-2.916803e-08	-2.916803e-08	-2.916803e-08
5.115000e+00	-2.904664e-08	-2.904664e-08	-2.904664e-08
5.116000e+00	-2.892568e-08	-2.892568e-08	-2.892568e-08
5.117000e+00	-2.880557e-08	-2.880557e-08	-2.880557e-08
5.118000e+00	-2.868673e-08	-2.868673e-08	-2.868673e-08
5.119000e+00	-2.856955e-08	-2.856955e-08	-2.856955e-08
5.120000e+00	-2.845443e-08	-2.845443e-08	-2.845443e-08
5.121000e+00	-2.834176e-08	-2.834176e-08	-2.834176e-08
5.122000e+00	-2.823188e-08	-2.823188e-08	-2.823188e-08
5.123000e+00	-2.812514e-08	-2.812514e-08	-2.812514e-08
5.124000e+00	-2.802186e-08	-2.802186e-08	-2.802186e-08
5.125000e+00	-2.792232e-08	-2.792232e-08	-2.792232e-08
5.126000e+00	-2.782678e-08	-2.782678e-08	-2.782678e-08
5.127000e+00	-2.773546e-08	-2.773546e-08	-2.773546e-08
5.128000e+00	-2.764858e-08	-2.764858e-08	-2.764858e-08
5.129000e+00	-2.756627e-08	-2.756627e-08	-2.756627e-08
5.130000e+00	-2.748868e-08	-2.748868e-08	-2.748868e-08
5.131000e+00	-2.741588e-08	-2.741588e-08	-2.741588e-08
5.132000e+00	-2.734794e-08	-2.734794e-08	-2.734794e-08
5.133000e+00	-2.728486e-08	-2.728486e-08	-2.728486e-08
5.134000e+00	-2.722663e-08	-2.722663e-08	-2.722663e-08
5.135000e+00	-2.717320e-08	-2.717320e-08	-2.717320e-08
5.136000e+00	-2.712447e-08	-2.712447e-08	-2.712447e-08
5.137000e+00	-2.708032e-08	-2.708032e-08	-2.708032e-08
5.138000e+00	-2.704060e-08	-2.704060e-08	-2.704060e-08
5.139000e+00	-2.700512e-08	-2.700512e-08	-2.700512e-08
5.140000e+00	-2.697368e-08	-2.697368e-08	-2.697368e-08
5.141000e+00	-2.694604e-08	-2.694604e-08	-2.694604e-08
5.142000e+00	-2.692194e-08	-2.692194e-08	-2.692194e-08
5.143000e+00	-2.690109e-08	-2.690109e-08	-2.690109e-08
5.144000e+00	-2.688321e-08	-2.688321e-08	-2.688321e-08
5.145000e+00	-2.686799e-08	-2.686799e-08	-2.686799e-08
5.146000e+00	-2.685510e-08	-2.685510e-08	-2.685510e-08
5.147000e+00	-2.684420e-08	-2.684420e-08	-2.684420e-08
5.148000e+00	-2.683497e-08	-2.683497e-08	-2.683497e-08
5.149000e+00	-2.682706e-08	-2.682706e-08	-2.682706e-08
5.150000e+00	-2.682012e-08	-2.682012e-08	-2.682012e-08
5.151000e+00	-2.681382e-08	-2.681382e-08	-2.681382e-08
5.152000e+00	-2.680782e-08	-2.680782e-08	-2.680782e-08
5.153000e+00	-2.680179e-08	-2.680179e-08	-2.680179e-08
5.154000e+00	-2.679541e-08	-2.679541e-08	-2.679541e-08
5.155000e+00	-2.678837e-08	-2.678837e-08	-2.678837e-08
5.156000e+00	-2.678038e-08	-2.678038e-08	-2.678038e-08
5.157000e+00	-2.677115e-08	-2.677115e-08	-2.677115e-08
5.158000e+00	-2.676042e-08	-2.676042e-08	-2.676042e-08
5.159000e+00	-2.674794e-08	-2.674794e-08	-2.674794e-08
5.160000e+00	-2.673349e-08	-2.673349e-08	-2.673349e-08
5.161000e+00	-2.671687e-08	-2.671687e-08	-2.671687e-08
5.162000e+00	-2.669789e-08	-2.669789e-08	-2.669789e-08
5.163000e+00	-2.667640e-08	-2.667640e-08	-2.667640e-08
5.164000e+00	-2.665225e-08	-2.665225e-08	-2.665225e-08
5.165000e+00	-2.662535e-08	-2.662535e-08	-2.662535e-08
5.166000e+00	-2.659561e-08	-2.659561e-08	-2.659561e-08
5.167000e+00	-2.656298e-08	-2.656298e-08	-2.656298e-08
5.168000e+00	-2.652743e-08	-2.652743e-08	-2.652743e-08
5.169000e+00	-2.648897e-08	-2.648897e-08	-2.648897e-08
5.170000e+00	-2.644762e-08	-2.644762e-08	-2.644762e-08
5.171000e+00	-2.640346e-08	-2.640346e-08	-2.640346e-08
5.172000e+00	-2.635656e-08	-2.635656e-08	-2.635656e-08
5.173000e+00	-2.630707e-08	-2.630707e-08	-2.630707e-08
5.174000e+00	-2.625513e-08	-2.625513e-08	-2.625513e-08
5.175000e+00	-2.620092e-08	-2.620092e-08	-2.620092e-08
5.176000e+00	-2.614466e-08	-2.614466e-08	-2.614466e-08
5.177000e+00	-2.608660e-08	-2.608660e-08	-2.608660e-08
5.178000e+00	-2.602701e-08	-2.602701e-08	-2.602701e-08
5.179000e+00	-2.596619e-08	-2.596619e-08	-2.596619e-08
5.180000e+00	-2.590446e-08	-2.590446e-08	-2.590446e-08
5.181000e+00	-2.584218e-08	-2.584218e-08	-2.584218e-08
5.182000e+00	-2.577971e-08	-2.577971e-08	-2.577971e-08
5.183000e+00	-2.571745e-08	-2.571745e-08	-2.571745e-08
5.184000e+00	-2.565580e-08	-2.565580e-08	-2.565580e-08
5.185000e+00	-2.559519e-08	-2.559519e-08	-2.559519e-08
5.186000e+00	-2.553604e-08	-2.553604e-08	-2.553604e-08
5.187000e+00	-2.547878e-08	-2.547878e-08	-2.547878e-08
5.188000e+00	-2.542386e-08	-2.542386e-08	-2.542386e-08
5.189000e+00	-2.537170e-08	-2.537170e-08	-2.537170e-08
5.190000e+00	-2.532274e-08	-2.532274e-08	-2.532274e-08
5.191000e+00	-2.527739e-08	-2.527739e-08	-2.527739e-08
5.192000e+00	-2.523605e-08	-2.523605e-08	-2.523605e-08
5.193000e+00	-2.519910e-08	-2.519910e-08	-2.519910e-08
5.194000e+00	-2.516692e-08	-2.516692e-08	-2.516692e-08
5.195000e+00	-2.513982e-08	-2.513982e-08	-2.513982e-08
5.196000e+00	-2.511812e-08	-2.511812e-08	-2.511812e-08
5.197000e+00	-2.510208e-08	-2.510208e-08	-2.510208e-08
5.198000e+00	-2.509194e-08	-2.509194e-08	-2.509194e-08
5.199000e+00	-2.508788e-08	-2.508788e-08	-2.508788e-08
5.200000e+00	-2.509007e-08	-2.509007e-08	-2.509007e-08
5.201000e+00	-2.509860e-08	-2.509860e-08	-2.509860e-08
5.202000e+00	-2.511355e-08	-2.511355e-08	-2.511355e-08
5.203000e+00	-2.513494e-08	-2.513494e-08	-2.513494e-08
5.204000e+00	-2.516273e-08	-2.516273e-08	-2.516273e-08
5.205000e+00	-2.519686e-08	-2.519686e-08	-2.519686e-08
5.206000e+00	-2.523722e-08	-2.523722e-08	-2.523722e-08
5.207000e+00	-2.528366e-08	-2.528366e-08	-2.528366e-08
5.208000e+00	-2.533597e-08	-2.533597e-08	-2.533597e-08
5.209000e+00	-2.539393e-08	-2.539393e-08	-2.539393e-08
5.210000e+00	-2.545726e-08	-2.545726e-08	-2.545726e-08
5.211000e+00	-2.552568e-08	-2.552568e-08	-2.552568e-08
5.212000e+00	-2.559884e-08	-2.559884e-08	-2.559884e-08
5.213000e+00	-2.567641e-08	-2.567641e-08	-2.567641e-08
5.214000e+00	-2.575800e-08	-2.575800e-08	-2.575800e-08
5.215000e+00	-2.584322e-08	-2.584322e-08	-2.584322e-08
5.216000e+00	-2.593168e-08	-2.593168e-08	-2.593168e-08
5.217000e+00	-2.602296e-08	-2.602296e-08	-2.602296e-08
5.218000e+00	-2.611665e-08	-2.611665e-08	-2.611665e-08
5.219000e+00	-2.621234e-08	-2.621234e-08	-2.621234e-08
5.220000e+00	-2.630962e-08	-2.630962e-08	-2.630962e-08
5.221000e+00	-2.640810e-08	-2.640810e-08	-2.640810e-08
5.222000e+00	-2.650739e-08	-2.650739e-08	-2.650739e-08
5.223000e+00	-2.660713e-08	-2.660713e-08	-2.660713e-08
5.224000e+00	-2.670698e-08	-2.670698e-08	-2.670698e-08
5.225000e+00	-2.680662e-08	-2.680662e-08	-2.680662e-08
5.226000e+00	-2.690579e-08	-2.690579e-08	-2.690579e-08
5.227000e+00	-2.700421e-08	-2.700421e-08	-2.700421e-08
5.228000e+00	-2.710167e-08	-2.710167e-08	-2.710167e-08
5.229000e+00	-2.719799e-08	-2.719799e-08	-2.719799e-08
5.230000e+00	-2.729302e-08	-2.729302e-08	-2.729302e-08
5.231000e+00	-2.738667e-08	-2.738667e-08	-2.738667e-08
5.232000e+00	-2.747886e-08	-2.747886e-08	-2.747886e-08
5.233000e+00	-2.756955e-08	-2.756955e-08	-2.756955e-08
5.234000e+00	-2.765877e-08	-2.765877e-08	-2.765877e-08
5.235000e+00	-2.774654e-08	-2.774654e-08	-2.774654e-08
5.236000e+00	-2.783294e-08	-2.783294e-08	-2.783294e-08
5.237000e+00	-2.791808e-08	-2.791808e-08	-2.791808e-08
5.238000e+00	-2.800209e-08	-2.800209e-08	-2.800209e-08
5.239000e+00	-2.808512e-08	-2.808512e-08	-2.808512e-08
5.240000e+00	-2.816735e-08	-2.816735e-08	-2.816735e-08
5.241000e+00	-2.824897e-08	-2.824897e-08	-2.824897e-08
5.242000e+00	-2.833019e-08	-2.833019e-08	-2.833019e-08
5.243000e+00	-2.841121e-08	-2.841121e-08	-2.841121e-08
5.244000e+00	-2.849226e-08	-2.849226e-08	-2.849226e-08
5.245000e+00	-2.857355e-08	-2.857355e-08	-2.857355e-08
5.246000e+00	-2.865530e-08	-2.865530e-08	-2.865530e-08
5.247000e+00	-2.873769e-08	-2.873769e-08	-2.873769e-08
5.248000e+00	-2.882094e-08	-2.882094e-08	-2.882094e-08
5.249000e+00	-2.890521e-08	-2.890521e-08	-2.890521e-08
5.250000e+00	-2.899067e-08	-2.899067e-08	-2.899067e-08
5.251000e+00	-2.907744e-08	-2.907744e-08	-2.907744e-08
5.252000e+00	-2.916565e-08	-2.916565e-08	-2.916565e-08
5.253000e+00	-2.925538e-08	-2.925538e-08	-2.925538e-08
5.254000e+00	-2.934668e-08	-2.934668e-08	-2.934668e-08
5.255000e+00	-2.943959e-08	-2.943959e-08	-2.943959e-08
5.256000e+00	-2.953409e-08	-2.953409e-08	-2.953409e-08
5.257000e+00	-2.963016e-08	-2.963016e-08	-2.963016e-08
5.258000e+00	-2.972771e-08	-2.972771e-08	-2.972771e-08
5.259000e+00	-2.982665e-08	-2.982665e-08	-2.982665e-08
5.260000e+00	-2.992683e-08	-2.992683e-08	-2.992683e-08
5.261000e+00	-3.002807e-08	-3.002807e-08	-3.002807e-08
5.262000e+00	-3.013016e-08	-3.013016e-08	-3.013016e-08
5.263000e+00	-3.023286e-08	-3.023286e-08	-3.023286e-08
5.264000e+00	-3.033588e-08	-3.033588e-08	-3.033588e-08
5.265000e+00	-3.043892e-08	-3.043892e-08	-3.043892e-08
5.266000e+00	-3.054162e-08	-3.054162e-08	-3.054162e-08
5.267000e+00	-3.064362e-08	-3.064362e-08	-3.064362e-08
5.268000e+00	-3.074451e-08	-3.074451e-08	-3.074451e-08
5.269000e+00	-3.084386e-08	-3.084386e-08	-3.084386e-08
5.270000e+00	-3.094123e-08	-3.094123e-08	-3.094123e-08
5.271000e+00	-3.103613e-08	-3.103613e-08	-3.103613e-08
5.272000e+00	-3.112810e-08	-3.112810e-08	-3.112810e-08
5.273000e+00	-3.121663e-08	-3.121663e-08	-3.121663e-08
5.274000e+00	-3.130120e-08	-3.130120e-08	-3.130120e-08
5.275000e+00	-3.138132e-08	-3.138132e-08	-3.138132e-08
5.276000e+00	-3.145648e-08	-3.145648e-08	-3.145648e-08
5.277000e+00	-3.152616e-08	-3.152616e-08	-3.152616e-08
5.278000e+00	-3.158988e-08	-3.158988e-08	-3.158988e-08
5.279000e+00	-3.164715e-08	-3.164715e-08	-3.164715e-08
5.280000e+00	-3.169753e-08	-3.169753e-08	-3.169753e-08
5.281000e+00	-3.174057e-08	-3.174057e-08	-3.174057e-08
5.282000e+00	-3.177588e-08	-3.177588e-08	-3.177588e-08
5.283000e+00	-3.180309e-08	-3.180309e-08	-3.180309e-08
5.284000e+00	-3.182187e-08	-3.182187e-08	-3.182187e-08
5.285000e+00	-3.183194e-08	-3.183194e-08	-3.183194e-08
5.286000e+00	-3.183305e-08	-3.183305e-08	-3.183305e-08
5.287000e+00	-3.182503e-08	-3.182503e-08	-3.182503e-08
5.288000e+00	-3.180774e-08	-3.180774e-08	-3.180774e-08
5.289000e+00	-3.178109e-08	-3.178109e-08	-3.178109e-08
5.290000e+00	-3.174506e-08	-3.174506e-08	-3.174506e-08
5.291000e+00	-3.169970e-08	-3.169970e-08	-3.169970e-08
5.292000e+00	-3.164511e-08	-3.164511e-08	-3.164511e-08
5.293000e+00	-3.158144e-08	-3.158144e-08	-3.158144e-08
5.294000e+00	-3.150891e-08	-3.150891e-08	-3.150891e-08
5.295000e+00	-3.142780e-08	-3.142780e-08	-3.142780e-08
5.296000e+00	-3.133845e-08	-3.133845e-08	-3.133845e-08
5.297000e+00	-3.124126e-08	-3.124126e-08	-3.124126e-08
5.298000e+00	-3.113668e-08	-3.113668e-08	-3.113668e-08
5.299000e+00	-3.102520e-08	-3.102520e-08	-3.102520e-08
5.300000e+00	-3.090738e-08	-3.090738e-08	-3.090738e-08
5.301000e+00	-3.078380e-08	-3.078380e-08	-3.078380e-08
5.302000e+00	-3.065511e-08	-3.065511e-08	-3.065511e-08
5.303000e+00	-3.052195e-08	-3.052195e-08	-3.052195e-08
5.304000e+00	-3.038501e-08	-3.038501e-08	-3.038501e-08
5.305000e+00	-3.024502e-08	-3.024502e-08	-3.024502e-08
5.306000e+00	-3.010269e-08	-3.010269e-08	-3.010269e-08
5.307000e+00	-2.995876e-08	-2.995876e-08	-2.995876e-08
5.308000e+00	-2.981395e-08	-2.981395e-08	-2.981395e-08
5.309000e+00	-2.966901e-08	-2.966901e-08	-2.966901e-08
5.310000e+00	-2.952465e-08	-2.952465e-08	-2.952465e-08
5.311000e+00	-2.938156e-08	-2.938156e-08	-2.938156e-08
5.312000e+00	-2.924043e-08	-2.924043e-08	-2.924043e-08
5.313000e+00	-2.910191e-08	-2.910191e-08	-2.910191e-08
5.314000e+00	-2.896661e-08	-2.896661e-08	-2.896661e-08
5.315000e+00	-2.883510e-08	-2.883510e-08	-2.883510e-08
5.316000e+00	-2.870793e-08	-2.870793e-08	-2.870793e-08
5.317000e+00	-2.858557e-08	-2.858557e-08	-2.858557e-08
5.318000e+00	-2.846848e-08	-2.846848e-08	-2.846848e-08
5.319000e+00	-2.835705e-08	-2.835705e-08	-2.835705e-08
5.320000e+00	-2.825160e-08	-2.825160e-08	-2.825160e-08
5.321000e+00	-2.815243e-08	-2.815243e-08	-2.815243e-08
5.322000e+00	-2.805975e-08	-2.805975e-08	-2.805975e-08
5.323000e+00	-2.797375e-08	-2.797375e-08	-2.797375e-08
5.324000e+00	-2.789453e-08	-2.789453e-08	-2.789453e-08
5.325000e+00	-2.782215e-08	-2.782215e-08	-2.782215e-08
5.326000e+00	-2.775661e-08	-2.775661e-08	-2.775661e-08
5.327000e+00	-2.769786e-08	-2.769786e-08	-2.769786e-08
5.328000e+00	-2.764577e-08	-2.764577e-08	-2.764577e-08
5.329000e+00	-2.760019e-08	-2.760019e-08	-2.760019e-08
5.330000e+00	-2.756090e-08	-2.756090e-08	-2.756090e-08
5.331000e+00	-2.752763e-08	-2.752763e-08	-2.752763e-08
5.332000e+00	-2.750007e-08	-2.750007e-08	-2.750007e-08
5.333000e+00	-2.747785e-08	-2.747785e-08	-2.747785e-08
5.334000e+00	-2.746060e-08	-2.746060e-08	-2.746060e-08
5.335000e+00	-2.744787e-08	-2.744787e-08	-2.744787e-08
5.336000e+00	-2.743922e-08	-2.743922e-08	-2.743922e-08
5.337000e+00	-2.743415e-08	-2.743415e-08	-2.743415e-08
5.338000e+00	-2.743217e-08	-2.743217e-08	-2.743217e-08
5.339000e+00	-2.743277e-08	-2.743277e-08	-2.743277e-08
5.340000e+00	-2.743543e-08	-2.743543e-08	-2.743543e-08
5.341000e+00	-2.743964e-08	-2.743964e-08	-2.743964e-08
5.342000e+00	-2.744488e-08	-2.744488e-08	-2.744488e-08
5.343000e+00	-2.745065e-08	-2.745065e-08	-2.745065e-08
5.344000e+00	-2.745648e-08	-2.745648e-08	-2.745648e-08
5.345000e+00	-2.746191e-08	-2.746191e-08	-2.746191e-08
5.346000e+00	-2.746652e-08	-2.746652e-08	-2.746652e-08
5.347000e+00	-2.746993e-08	-2.746993e-08	-2.746993e-08
5.348000e+00	-2.747177e-08	-2.747177e-08	-2.747177e-08
5.349000e+00	-2.747175e-08	-2.747175e-08	-2.747175e-08
5.350000e+00	-2.746960e-08	-2.746960e-08	-2.746960e-08
5.351000e+00	-2.746511e-08	-2.746511e-08	-2.746511e-08
5.352000e+00	-2.745814e-08	-2.745814e-08	-2.745814e-08
5.353000e+00	-2.744856e-08	-2.744856e-08	-2.744856e-08
5.354000e+00	-2.743635e-08	-2.743635e-08	-2.743635e-08
5.355000e+00	-2.742151e-08	-2.742151e-08	-2.742151e-08
5.356000e+00	-2.740411e-08	-2.740411e-08	-2.740411e-08
5.357000e+00	-2.738428e-08	-2.738428e-08	-2.738428e-08
5.358000e+00	-2.736220e-08	-2.736220e-08	-2.736220e-08
5.359000e+00	-2.733812e-08	-2.733812e-08	-2.733812e-08
5.360000e+00	-2.731233e-08	-2.731233e-08	-2.731233e-08
5.361000e+00	-2.728517e-08	-2.728517e-08	-2.728517e-08
5.362000e+00	-2.725704e-08	-2.725704e-08	-2.725704e-08
5.363000e+00	-2.722837e-08	-2.722837e-08	-2.722837e-08
5.364000e+00	-2.719964e-08	-2.719964e-08	-2.719964e-08
5.365000e+00	-2.717135e-08	-2.717135e-08	-2.717135e-08
5.366000e+00	-2.714403e-08	-2.714403e-08	-2.714403e-08
5.367000e+00	-2.711824e-08	-2.711824e-08	-2.711824e-08
5.368000e+00	-2.709452e-08	-2.709452e-08	-2.709452e-08
5.369000e+00	-2.707344e-08	-2.707344e-08	-2.707344e-08
5.370000e+00	-2.705556e-08	-2.705556e-08	-2.705556e-08
5.371000e+00	-2.704142e-08	-2.704142e-08	-2.704142e-08
5.372000e+00	-2.703154e-08	-2.703154e-08	-2.703154e-08
5.373000e+00	-2.702642e-08	-2.702642e-08	-2.702642e-08
5.374000e+00	-2.702652e-08	-2.702652e-08	-2.702652e-08
5.375000e+00	-2.703225e-08	-2.703225e-08	-2.703225e-08
5.376000e+00	-2.704397e-08	-2.704397e-08	-2.704397e-08
5.377000e+00	-2.706200e-08	-2.706200e-08	-2.706200e-08
5.378000e+00	-2.708658e-08	-2.708658e-08	-2.708658e-08
5.379000e+00	-2.711790e-08	-2.711790e-08	-2.711790e-08
5.380000e+00	-2.715609e-08	-2.715609e-08	-2.715609e-08
5.381000e+00	-2.720120e-08	-2.720120e-08	-2.720120e-08
5.382000e+00	-2.725321e-08	-2.725321e-08	-2.725321e-08
5.383000e+00	-2.731206e-08	-2.731206e-08	-2.731206e-08
5.384000e+00	-2.737758e-08	-2.737758e-08	-2.737758e-08
5.385000e+00	-2.744957e-08	-2.744957e-08	-2.744957e-08
5.386000e+00	-2.752774e-08	-2.752774e-08	-2.752774e-08
5.387000e+00	-2.761177e-08	-2.761177e-08	-2.761177e-08
5.388000e+00	-2.770125e-08	-2.770125e-08	-2.770125e-08
5.389000e+00	-2.779575e-08	-2.779575e-08	-2.779575e-08
5.390000e+00	-2.789476e-08	-2.789476e-08	-2.789476e-08
5.391000e+00	-2.799776e-08	-2.799776e-08	-2.799776e-08
5.392000e+00	-2.810416e-08	-2.810416e-08	-2.810416e-08
5.393000e+00	-2.821337e-08	-2.821337e-08	-2.821337e-08
5.394000e+00	-2.832474e-08	-2.832474e-08	-2.832474e-08
5.395000e+00	-2.843764e-08	-2.843764e-08	-2.843764e-08
5.396000e+00	-2.855138e-08	-2.855138e-08	-2.855138e-08
5.397000e+00	-2.866530e-08	-2.866530e-08	-2.866530e-08
5.398000e+00	-2.877871e-08	-2.877871e-08	-2.877871e-08
5.399000e+00	-2.889093e-08	-2.889093e-08	-2.889093e-08
5.400000e+00	-2.900131e-08	-2.900131e-08	-2.900131e-08
5.401000e+00	-2.910919e-08	-2.910919e-08	-2.910919e-08
5.402000e+00	-2.921393e-08	-2.921393e-08	-2.921393e-08
5.403000e+00	-2.931493e-08	-2.931493e-08	-2.931493e-08
5.404000e+00	-2.941161e-08	-2.941161e-08	-2.941161e-08
5.405000e+00	-2.950342e-08	-2.950342e-08	-2.950342e-08
5.406000e+00	-2.958987e-08	-2.958987e-08	-2.958987e-08
5.407000e+00	-2.967050e-08	-2.967050e-08	-2.967050e-08
5.408000e+00	-2.974490e-08	-2.974490e-08	-2.974490e-08
5.409000e+00	-2.981270e-08	-2.981270e-08	-2.981270e-08
5.410000e+00	-2.987360e-08	-2.987360e-08	-2.987360e-08
5.411000e+00	-2.992736e-08	-2.992736e-08	-2.992736e-08
5.412000e+00	-2.997379e-08	-2.997379e-08	-2.997379e-08
5.413000e+00	-3.001278e-08	-3.001278e-08	-3.001278e-08
5.414000e+00	-3.004426e-08	-3.004426e-08	-3.004426e-08
5.415000e+00	-3.006825e-08	-3.006825e-08	-3.006825e-08
5.416000e+00	-3.008483e-08	-3.008483e-08	-3.008483e-08
5.417000e+00	-3.009414e-08	-3.009414e-08	-3.009414e-08
5.418000e+00	-3.009641e-08	-3.009641e-08	-3.009641e-08
5.419000e+00	-3.009191e-08	-3.009191e-08	-3.009191e-08
5.420000e+00	-3.008102e-08	-3.008102e-08	-3.008102e-08
5.421000e+00	-3.006413e-08	-3.006413e-08	-3.006413e-08
5.422000e+00	-3.004174e-08	-3.004174e-08	-3.004174e-08
5.423000e+00	-3.001440e-08	-3.001440e-08	-3.001440e-08
5.424000e+00	-2.998270e-08	-2.998270e-08	-2.998270e-08
5.425000e+00	-2.994730e-08	-2.994730e-08	-2.994730e-08
5.426000e+00	-2.990890e-08	-2.990890e-08	-2.990890e-08
5.427000e+00	-2.986824e-08	-2.986824e-08	-2.986824e-08
5.428000e+00	-2.982611e-08	-2.982611e-08	-2.982611e-08
5.429000e+00	-2.978330e-08	-2.978330e-08	-2.978330e-08
5.430000e+00	-2.974065e-08	-2.974065e-08	-2.974065e-08
5.431000e+00	-2.969901e-08	-2.969901e-08	-2.969901e-08
5.432000e+00	-2.965920e-08	-2.965920e-08	-2.965920e-08
5.433000e+00	-2.962209e-08	-2.962209e-08	-2.962209e-08
5.434000e+00	-2.958849e-08	-2.958849e-08	-2.958849e-08
5.435000e+00	-2.955922e-08	-2.955922e-08	-2.955922e-08
5.436000e+00	-2.953506e-08	-2.953506e-08	-2.953506e-08
5.437000e+00	-2.951676e-08	-2.951676e-08	-2.951676e-08
5.438000e+00	-2.950502e-08	-2.950502e-08	-2.950502e-08
5.439000e+00	-2.950049e-08	-2.950049e-08	-2.950049e-08
5.440000e+00	-2.950375e-08	-2.950375e-08	-2.950375e-08
5.441000e+00	-2.951535e-08	-2.951535e-08	-2.951535e-08
5.442000e+00	-2.953574e-08	-2.953574e-08	-2.953574e-08
5.443000e+00	-2.956530e-08	-2.956530e-08	-2.956530e-08
5.444000e+00	-2.960434e-08	-2.960434e-08	-2.960434e-08
5.445000e+00	-2.965308e-08	-2.965308e-08	-2.965308e-08
5.446000e+00	-2.971168e-08	-2.971168e-08	-2.971168e-08
5.447000e+00	-2.978018e-08	-2.978018e-08	-2.978018e-08
5.448000e+00	-2.985857e-08	-2.985857e-08	-2.985857e-08
5.449000e+00	-2.994672e-08	-2.994672e-08	-2.994672e-08
5.450000e+00	-3.004444e-08	-3.004444e-08	-3.004444e-08
5.451000e+00	-3.015146e-08	-3.015146e-08	-3.015146e-08
5.452000e+00	-3.026741e-08	-3.026741e-08	-3.026741e-08
5.453000e+00	-3.039186e-08	-3.039186e-08	-3.039186e-08
5.454000e+00	-3.052429e-08	-3.052429e-08	-3.052429e-08
5.455000e+00	-3.066413e-08	-3.066413e-08	-3.066413e-08
5.456000e+00	-3.081073e-08	-3.081073e-08	-3.081073e-08
5.457000e+00	-3.096339e-08	-3.096339e-08	-3.096339e-08
5.458000e+00	-3.112134e-08	-3.112134e-08	-3.112134e-08
5.459000e+00	-3.128379e-08	-3.128379e-08	-3.128379e-08
5.460000e+00	-3.144987e-08	-3.144987e-08	-3.144987e-08
5.461000e+00	-3.161871e-08	-3.161871e-08	-3.161871e-08
5.462000e+00	-3.178940e-08	-3.178940e-08	-3.178940e-08
5.463000e+00	-3.196100e-08	-3.196100e-08	-3.196100e-08
5.464000e+00	-3.213256e-08	-3.213256e-08	-3.213256e-08
5.465000e+00	-3.230314e-08	-3.230314e-08	-3.230314e-08
5.466000e+00	-3.247179e-08	-3.247179e-08	-3.247179e-08
5.467000e+00	-3.263755e-08	-3.263755e-08	-3.263755e-08
5.468000e+00	-3.279951e-08	-3.279951e-08	-3.279951e-08
5.469000e+00	-3.295676e-08	-3.295676e-08	-3.295676e-08
5.470000e+00	-3.310843e-08	-3.310843e-08	-3.310843e-08
5.471000e+00	-3.325367e-08	-3.325367e-08	-3.325367e-08
5.472000e+00	-3.339169e-08	-3.339169e-08	-3.339169e-08
5.473000e+00	-3.352175e-08	-3.352175e-08	-3.352175e-08
5.474000e+00	-3.364313e-08	-3.364313e-08	-3.364313e-08
5.475000e+00	-3.375520e-08	-3.375520e-08	-3.375520e-08
5.476000e+00	-3.385738e-08	-3.385738e-08	-3.385738e-08
5.477000e+00	-3.394913e-08	-3.394913e-08	-3.394913e-08
5.478000e+00	-3.403001e-08	-3.403001e-08	-3.403001e-08
5.479000e+00	-3.409963e-08	-3.409963e-08	-3.409963e-08
5.480000e+00	-3.415765e-08	-3.415765e-08	-3.415765e-08
5.481000e+00	-3.420383e-08	-3.420383e-08	-3.420383e-08
5.482000e+00	-3.423799e-08	-3.423799e-08	-3.423799e-08
5.483000e+00	-3.426000e-08	-3.426000e-08	-3.426000e-08
5.484000e+00	-3.426982e-08	-3.426982e-08	-3.426982e-08
5.485000e+00	-3.426747e-08	-3.426747e-08	-3.426747e-08
5.486000e+00	-3.425302e-08	-3.425302e-08	-3.425302e-08
5.487000e+00	-3.422663e-08	-3.422663e-08	-3.422663e-08
5.488000e+00	-3.418849e-08	-3.418849e-08	-3.418849e-08
5.489000e+00	-3.413888e-08	-3.413888e-08	-3.413888e-08
5.490000e+00	-3.407810e-08	-3.407810e-08	-3.407810e-08
5.491000e+00	-3.400654e-08	-3.400654e-08	-3.400654e-08
5.492000e+00	-3.392462e-08	-3.392462e-08	-3.392462e-08
5.493000e+00	-3.383279e-08	-3.383279e-08	-3.383279e-08
5.494000e+00	-3.373158e-08	-3.373158e-08	-3.373158e-08
5.495000e+00	-3.362152e-08	-3.362152e-08	-3.362152e-08
5.496000e+00	-3.350322e-08	-3.350322e-08	-3.350322e-08
5.497000e+00	-3.337727e-08	-3.337727e-08	-3.337727e-08
5.498000e+00	-3.324433e-08	-3.324433e-08	-3.324433e-08
5.499000e+00	-3.310507e-08	-3.310507e-08	-3.310507e-08
5.500000e+00	-3.296018e-08	-3.296018e-08	-3.296018e-08
5.501000e+00	-3.281037e-08	-3.281037e-08	-3.281037e-08
5.502000e+00	-3.265636e-08	-3.265636e-08	-3.265636e-08
