# time(ps) 	kappa_ee_mean	kappa_ee_upper	kappa_ee_lower
5.662000e+00	6.903567e-01	6.903567e-01	6.903567e-01
5.663000e+00	6.925404e-01	6.925404e-01	6.925404e-01
5.664000e+00	6.940192e-01	6.940192e-01	6.940192e-01
5.665000e+00	6.947853e-01	6.947853e-01	6.947853e-01
5.666000e+00	6.948372e-01	6.948372e-01	6.948372e-01
5.667000e+00	6.941795e-01	6.941795e-01	6.941795e-01
5.668000e+00	6.928226e-01	6.928226e-01	6.928226e-01
5.669000e+00	6.907829e-01	6.907829e-01	6.907829e-01
5.670000e+00	6.880823e-01	6.880823e-01	6.880823e-01
5.671000e+00	6.847479e-01	6.847479e-01	6.847479e-01
5.672000e+00	6.808118e-01	6.808118e-01	6.808118e-01
5.673000e+00	6.763107e-01	6.763107e-01	6.763107e-01
5.674000e+00	6.712857e-01	6.712857e-01	6.712857e-01
5.675000e+00	6.657815e-01	6.657815e-01	6.657815e-01
5.676000e+00	6.598465e-01	6.598465e-01	6.598465e-01
5.677000e+00	6.535320e-01	6.535320e-01	6.535320e-01
5.678000e+00	6.468919e-01	6.468919e-01	6.468919e-01
5.679000e+00	6.399819e-01	6.399819e-01	6.399819e-01
5.680000e+00	6.328596e-01	6.328596e-01	6.328596e-01
5.681000e+00	6.255835e-01	6.255835e-01	6.255835e-01
5.682000e+00	6.182125e-01	6.182125e-01	6.182125e-01
5.683000e+00	6.108058e-01	6.108058e-01	6.108058e-01
5.684000e+00	6.034220e-01	6.034220e-01	6.034220e-01
5.685000e+00	5.961188e-01	5.961188e-01	5.961188e-01
5.686000e+00	5.889521e-01	5.889521e-01	5.889521e-01
5.687000e+00	5.819763e-01	5.819763e-01	5.819763e-01
5.688000e+00	5.752432e-01	5.752432e-01	5.752432e-01
5.689000e+00	5.688015e-01	5.688015e-01	5.688015e-01
5.690000e+00	5.626969e-01	5.626969e-01	5.626969e-01
5.691000e+00	5.569713e-01	5.569713e-01	5.569713e-01
5.692000e+00	5.516624e-01	5.516624e-01	5.516624e-01
5.693000e+00	5.468035e-01	5.468035e-01	5.468035e-01
5.694000e+00	5.424232e-01	5.424232e-01	5.424232e-01
5.695000e+00	5.385451e-01	5.385451e-01	5.385451e-01
5.696000e+00	5.351876e-01	5.351876e-01	5.351876e-01
5.697000e+00	5.323636e-01	5.323636e-01	5.323636e-01
5.698000e+00	5.300808e-01	5.300808e-01	5.300808e-01
5.699000e+00	5.283412e-01	5.283412e-01	5.283412e-01
5.700000e+00	5.271417e-01	5.271417e-01	5.271417e-01
5.701000e+00	5.264736e-01	5.264736e-01	5.264736e-01
5.702000e+00	5.263233e-01	5.263233e-01	5.263233e-01
5.703000e+00	5.266724e-01	5.266724e-01	5.266724e-01
5.704000e+00	5.274978e-01	5.274978e-01	5.274978e-01
5.705000e+00	5.287723e-01	5.287723e-01	5.287723e-01
5.706000e+00	5.304651e-01	5.304651e-01	5.304651e-01
5.707000e+00	5.325415e-01	5.325415e-01	5.325415e-01
5.708000e+00	5.349643e-01	5.349643e-01	5.349643e-01
5.709000e+00	5.376936e-01	5.376936e-01	5.376936e-01
5.710000e+00	5.406872e-01	5.406872e-01	5.406872e-01
5.711000e+00	5.439016e-01	5.439016e-01	5.439016e-01
5.712000e+00	5.472916e-01	5.472916e-01	5.472916e-01
5.713000e+00	5.508117e-01	5.508117e-01	5.508117e-01
5.714000e+00	5.544154e-01	5.544154e-01	5.544154e-01
5.715000e+00	5.580567e-01	5.580567e-01	5.580567e-01
5.716000e+00	5.616897e-01	5.616897e-01	5.616897e-01
5.717000e+00	5.652692e-01	5.652692e-01	5.652692e-01
5.718000e+00	5.687510e-01	5.687510e-01	5.687510e-01
5.719000e+00	5.720925e-01	5.720925e-01	5.720925e-01
5.720000e+00	5.752528e-01	5.752528e-01	5.752528e-01
5.721000e+00	5.781927e-01	5.781927e-01	5.781927e-01
5.722000e+00	5.808755e-01	5.808755e-01	5.808755e-01
5.723000e+00	5.832673e-01	5.832673e-01	5.832673e-01
5.724000e+00	5.853366e-01	5.853366e-01	5.853366e-01
5.725000e+00	5.870551e-01	5.870551e-01	5.870551e-01
5.726000e+00	5.883979e-01	5.883979e-01	5.883979e-01
5.727000e+00	5.893435e-01	5.893435e-01	5.893435e-01
5.728000e+00	5.898739e-01	5.898739e-01	5.898739e-01
5.729000e+00	5.899751e-01	5.899751e-01	5.899751e-01
5.730000e+00	5.896367e-01	5.896367e-01	5.896367e-01
5.731000e+00	5.888523e-01	5.888523e-01	5.888523e-01
5.732000e+00	5.876196e-01	5.876196e-01	5.876196e-01
5.733000e+00	5.859400e-01	5.859400e-01	5.859400e-01
5.734000e+00	5.838191e-01	5.838191e-01	5.838191e-01
5.735000e+00	5.812662e-01	5.812662e-01	5.812662e-01
5.736000e+00	5.782946e-01	5.782946e-01	5.782946e-01
5.737000e+00	5.749210e-01	5.749210e-01	5.749210e-01
5.738000e+00	5.711662e-01	5.711662e-01	5.711662e-01
5.739000e+00	5.670541e-01	5.670541e-01	5.670541e-01
5.740000e+00	5.626122e-01	5.626122e-01	5.626122e-01
5.741000e+00	5.578711e-01	5.578711e-01	5.578711e-01
5.742000e+00	5.528645e-01	5.528645e-01	5.528645e-01
5.743000e+00	5.476288e-01	5.476288e-01	5.476288e-01
5.744000e+00	5.422029e-01	5.422029e-01	5.422029e-01
5.745000e+00	5.366281e-01	5.366281e-01	5.366281e-01
5.746000e+00	5.309472e-01	5.309472e-01	5.309472e-01
5.747000e+00	5.252049e-01	5.252049e-01	5.252049e-01
5.748000e+00	5.194466e-01	5.194466e-01	5.194466e-01
5.749000e+00	5.137184e-01	5.137184e-01	5.137184e-01
5.750000e+00	5.080663e-01	5.080663e-01	5.080663e-01
5.751000e+00	5.025361e-01	5.025361e-01	5.025361e-01
5.752000e+00	4.971724e-01	4.971724e-01	4.971724e-01
5.753000e+00	4.920185e-01	4.920185e-01	4.920185e-01
5.754000e+00	4.871154e-01	4.871154e-01	4.871154e-01
5.755000e+00	4.825019e-01	4.825019e-01	4.825019e-01
5.756000e+00	4.782138e-01	4.782138e-01	4.782138e-01
5.757000e+00	4.742836e-01	4.742836e-01	4.742836e-01
5.758000e+00	4.707400e-01	4.707400e-01	4.707400e-01
5.759000e+00	4.676079e-01	4.676079e-01	4.676079e-01
5.760000e+00	4.649080e-01	4.649080e-01	4.649080e-01
5.761000e+00	4.626565e-01	4.626565e-01	4.626565e-01
5.762000e+00	4.608655e-01	4.608655e-01	4.608655e-01
5.763000e+00	4.595425e-01	4.595425e-01	4.595425e-01
5.764000e+00	4.586904e-01	4.586904e-01	4.586904e-01
5.765000e+00	4.583082e-01	4.583082e-01	4.583082e-01
5.766000e+00	4.583905e-01	4.583905e-01	4.583905e-01
5.767000e+00	4.589280e-01	4.589280e-01	4.589280e-01
5.768000e+00	4.599078e-01	4.599078e-01	4.599078e-01
5.769000e+00	4.613136e-01	4.613136e-01	4.613136e-01
5.770000e+00	4.631258e-01	4.631258e-01	4.631258e-01
5.771000e+00	4.653223e-01	4.653223e-01	4.653223e-01
5.772000e+00	4.678782e-01	4.678782e-01	4.678782e-01
5.773000e+00	4.707667e-01	4.707667e-01	4.707667e-01
5.774000e+00	4.739592e-01	4.739592e-01	4.739592e-01
5.775000e+00	4.774253e-01	4.774253e-01	4.774253e-01
5.776000e+00	4.811340e-01	4.811340e-01	4.811340e-01
5.777000e+00	4.850529e-01	4.850529e-01	4.850529e-01
5.778000e+00	4.891495e-01	4.891495e-01	4.891495e-01
5.779000e+00	4.933908e-01	4.933908e-01	4.933908e-01
5.780000e+00	4.977438e-01	4.977438e-01	4.977438e-01
5.781000e+00	5.021754e-01	5.021754e-01	5.021754e-01
5.782000e+00	5.066531e-01	5.066531e-01	5.066531e-01
5.783000e+00	5.111447e-01	5.111447e-01	5.111447e-01
5.784000e+00	5.156185e-01	5.156185e-01	5.156185e-01
5.785000e+00	5.200433e-01	5.200433e-01	5.200433e-01
5.786000e+00	5.243888e-01	5.243888e-01	5.243888e-01
5.787000e+00	5.286252e-01	5.286252e-01	5.286252e-01
5.788000e+00	5.327237e-01	5.327237e-01	5.327237e-01
5.789000e+00	5.366560e-01	5.366560e-01	5.366560e-01
5.790000e+00	5.403951e-01	5.403951e-01	5.403951e-01
5.791000e+00	5.439149e-01	5.439149e-01	5.439149e-01
5.792000e+00	5.471904e-01	5.471904e-01	5.471904e-01
5.793000e+00	5.501982e-01	5.501982e-01	5.501982e-01
5.794000e+00	5.529162e-01	5.529162e-01	5.529162e-01
5.795000e+00	5.553243e-01	5.553243e-01	5.553243e-01
5.796000e+00	5.574043e-01	5.574043e-01	5.574043e-01
5.797000e+00	5.591404e-01	5.591404e-01	5.591404e-01
5.798000e+00	5.605193e-01	5.605193e-01	5.605193e-01
5.799000e+00	5.615306e-01	5.615306e-01	5.615306e-01
5.800000e+00	5.621670e-01	5.621670e-01	5.621670e-01
5.801000e+00	5.624245e-01	5.624245e-01	5.624245e-01
5.802000e+00	5.623025e-01	5.623025e-01	5.623025e-01
5.803000e+00	5.618041e-01	5.618041e-01	5.618041e-01
5.804000e+00	5.609363e-01	5.609363e-01	5.609363e-01
5.805000e+00	5.597095e-01	5.597095e-01	5.597095e-01
5.806000e+00	5.581383e-01	5.581383e-01	5.581383e-01
5.807000e+00	5.562405e-01	5.562405e-01	5.562405e-01
5.808000e+00	5.540380e-01	5.540380e-01	5.540380e-01
5.809000e+00	5.515557e-01	5.515557e-01	5.515557e-01
5.810000e+00	5.488220e-01	5.488220e-01	5.488220e-01
5.811000e+00	5.458680e-01	5.458680e-01	5.458680e-01
5.812000e+00	5.427275e-01	5.427275e-01	5.427275e-01
5.813000e+00	5.394368e-01	5.394368e-01	5.394368e-01
5.814000e+00	5.360341e-01	5.360341e-01	5.360341e-01
5.815000e+00	5.325592e-01	5.325592e-01	5.325592e-01
5.816000e+00	5.290532e-01	5.290532e-01	5.290532e-01
5.817000e+00	5.255583e-01	5.255583e-01	5.255583e-01
5.818000e+00	5.221172e-01	5.221172e-01	5.221172e-01
5.819000e+00	5.187727e-01	5.187727e-01	5.187727e-01
5.820000e+00	5.155674e-01	5.155674e-01	5.155674e-01
5.821000e+00	5.125437e-01	5.125437e-01	5.125437e-01
5.822000e+00	5.097428e-01	5.097428e-01	5.097428e-01
5.823000e+00	5.072047e-01	5.072047e-01	5.072047e-01
5.824000e+00	5.049679e-01	5.049679e-01	5.049679e-01
5.825000e+00	5.030687e-01	5.030687e-01	5.030687e-01
5.826000e+00	5.015414e-01	5.015414e-01	5.015414e-01
5.827000e+00	5.004172e-01	5.004172e-01	5.004172e-01
5.828000e+00	4.997245e-01	4.997245e-01	4.997245e-01
5.829000e+00	4.994885e-01	4.994885e-01	4.994885e-01
5.830000e+00	4.997305e-01	4.997305e-01	4.997305e-01
5.831000e+00	5.004679e-01	5.004679e-01	5.004679e-01
5.832000e+00	5.017141e-01	5.017141e-01	5.017141e-01
5.833000e+00	5.034781e-01	5.034781e-01	5.034781e-01
5.834000e+00	5.057645e-01	5.057645e-01	5.057645e-01
5.835000e+00	5.085733e-01	5.085733e-01	5.085733e-01
5.836000e+00	5.118998e-01	5.118998e-01	5.118998e-01
5.837000e+00	5.157348e-01	5.157348e-01	5.157348e-01
5.838000e+00	5.200645e-01	5.200645e-01	5.200645e-01
5.839000e+00	5.248708e-01	5.248708e-01	5.248708e-01
5.840000e+00	5.301312e-01	5.301312e-01	5.301312e-01
5.841000e+00	5.358191e-01	5.358191e-01	5.358191e-01
5.842000e+00	5.419041e-01	5.419041e-01	5.419041e-01
5.843000e+00	5.483521e-01	5.483521e-01	5.483521e-01
5.844000e+00	5.551259e-01	5.551259e-01	5.551259e-01
5.845000e+00	5.621849e-01	5.621849e-01	5.621849e-01
5.846000e+00	5.694860e-01	5.694860e-01	5.694860e-01
5.847000e+00	5.769836e-01	5.769836e-01	5.769836e-01
5.848000e+00	5.846301e-01	5.846301e-01	5.846301e-01
5.849000e+00	5.923759e-01	5.923759e-01	5.923759e-01
5.850000e+00	6.001702e-01	6.001702e-01	6.001702e-01
5.851000e+00	6.079609e-01	6.079609e-01	6.079609e-01
5.852000e+00	6.156953e-01	6.156953e-01	6.156953e-01
5.853000e+00	6.233201e-01	6.233201e-01	6.233201e-01
5.854000e+00	6.307819e-01	6.307819e-01	6.307819e-01
5.855000e+00	6.380275e-01	6.380275e-01	6.380275e-01
5.856000e+00	6.450044e-01	6.450044e-01	6.450044e-01
5.857000e+00	6.516609e-01	6.516609e-01	6.516609e-01
5.858000e+00	6.579465e-01	6.579465e-01	6.579465e-01
5.859000e+00	6.638125e-01	6.638125e-01	6.638125e-01
5.860000e+00	6.692121e-01	6.692121e-01	6.692121e-01
5.861000e+00	6.741007e-01	6.741007e-01	6.741007e-01
5.862000e+00	6.784366e-01	6.784366e-01	6.784366e-01
5.863000e+00	6.821810e-01	6.821810e-01	6.821810e-01
5.864000e+00	6.852987e-01	6.852987e-01	6.852987e-01
5.865000e+00	6.877581e-01	6.877581e-01	6.877581e-01
5.866000e+00	6.895319e-01	6.895319e-01	6.895319e-01
5.867000e+00	6.905973e-01	6.905973e-01	6.905973e-01
5.868000e+00	6.909363e-01	6.909363e-01	6.909363e-01
5.869000e+00	6.905360e-01	6.905360e-01	6.905360e-01
5.870000e+00	6.893892e-01	6.893892e-01	6.893892e-01
5.871000e+00	6.874943e-01	6.874943e-01	6.874943e-01
5.872000e+00	6.848557e-01	6.848557e-01	6.848557e-01
5.873000e+00	6.814841e-01	6.814841e-01	6.814841e-01
5.874000e+00	6.773966e-01	6.773966e-01	6.773966e-01
5.875000e+00	6.726165e-01	6.726165e-01	6.726165e-01
5.876000e+00	6.671738e-01	6.671738e-01	6.671738e-01
5.877000e+00	6.611043e-01	6.611043e-01	6.611043e-01
5.878000e+00	6.544505e-01	6.544505e-01	6.544505e-01
5.879000e+00	6.472604e-01	6.472604e-01	6.472604e-01
5.880000e+00	6.395875e-01	6.395875e-01	6.395875e-01
5.881000e+00	6.314904e-01	6.314904e-01	6.314904e-01
5.882000e+00	6.230323e-01	6.230323e-01	6.230323e-01
5.883000e+00	6.142802e-01	6.142802e-01	6.142802e-01
5.884000e+00	6.053044e-01	6.053044e-01	6.053044e-01
5.885000e+00	5.961778e-01	5.961778e-01	5.961778e-01
5.886000e+00	5.869755e-01	5.869755e-01	5.869755e-01
5.887000e+00	5.777736e-01	5.777736e-01	5.777736e-01
5.888000e+00	5.686485e-01	5.686485e-01	5.686485e-01
5.889000e+00	5.596767e-01	5.596767e-01	5.596767e-01
5.890000e+00	5.509336e-01	5.509336e-01	5.509336e-01
5.891000e+00	5.424930e-01	5.424930e-01	5.424930e-01
5.892000e+00	5.344264e-01	5.344264e-01	5.344264e-01
5.893000e+00	5.268023e-01	5.268023e-01	5.268023e-01
5.894000e+00	5.196856e-01	5.196856e-01	5.196856e-01
5.895000e+00	5.131366e-01	5.131366e-01	5.131366e-01
5.896000e+00	5.072111e-01	5.072111e-01	5.072111e-01
5.897000e+00	5.019590e-01	5.019590e-01	5.019590e-01
5.898000e+00	4.974240e-01	4.974240e-01	4.974240e-01
5.899000e+00	4.936432e-01	4.936432e-01	4.936432e-01
5.900000e+00	4.906463e-01	4.906463e-01	4.906463e-01
5.901000e+00	4.884552e-01	4.884552e-01	4.884552e-01
5.902000e+00	4.870836e-01	4.870836e-01	4.870836e-01
5.903000e+00	4.865369e-01	4.865369e-01	4.865369e-01
5.904000e+00	4.868114e-01	4.868114e-01	4.868114e-01
5.905000e+00	4.878951e-01	4.878951e-01	4.878951e-01
5.906000e+00	4.897670e-01	4.897670e-01	4.897670e-01
5.907000e+00	4.923976e-01	4.923976e-01	4.923976e-01
5.908000e+00	4.957490e-01	4.957490e-01	4.957490e-01
5.909000e+00	4.997755e-01	4.997755e-01	4.997755e-01
5.910000e+00	5.044243e-01	5.044243e-01	5.044243e-01
5.911000e+00	5.096356e-01	5.096356e-01	5.096356e-01
5.912000e+00	5.153437e-01	5.153437e-01	5.153437e-01
5.913000e+00	5.214778e-01	5.214778e-01	5.214778e-01
5.914000e+00	5.279625e-01	5.279625e-01	5.279625e-01
5.915000e+00	5.347190e-01	5.347190e-01	5.347190e-01
5.916000e+00	5.416659e-01	5.416659e-01	5.416659e-01
5.917000e+00	5.487200e-01	5.487200e-01	5.487200e-01
5.918000e+00	5.557973e-01	5.557973e-01	5.557973e-01
5.919000e+00	5.628139e-01	5.628139e-01	5.628139e-01
5.920000e+00	5.696869e-01	5.696869e-01	5.696869e-01
5.921000e+00	5.763351e-01	5.763351e-01	5.763351e-01
5.922000e+00	5.826803e-01	5.826803e-01	5.826803e-01
5.923000e+00	5.886476e-01	5.886476e-01	5.886476e-01
5.924000e+00	5.941664e-01	5.941664e-01	5.941664e-01
5.925000e+00	5.991714e-01	5.991714e-01	5.991714e-01
5.926000e+00	6.036026e-01	6.036026e-01	6.036026e-01
5.927000e+00	6.074067e-01	6.074067e-01	6.074067e-01
5.928000e+00	6.105371e-01	6.105371e-01	6.105371e-01
5.929000e+00	6.129543e-01	6.129543e-01	6.129543e-01
5.930000e+00	6.146266e-01	6.146266e-01	6.146266e-01
5.931000e+00	6.155298e-01	6.155298e-01	6.155298e-01
5.932000e+00	6.156480e-01	6.156480e-01	6.156480e-01
5.933000e+00	6.149729e-01	6.149729e-01	6.149729e-01
5.934000e+00	6.135042e-01	6.135042e-01	6.135042e-01
5.935000e+00	6.112493e-01	6.112493e-01	6.112493e-01
5.936000e+00	6.082232e-01	6.082232e-01	6.082232e-01
5.937000e+00	6.044481e-01	6.044481e-01	6.044481e-01
5.938000e+00	5.999528e-01	5.999528e-01	5.999528e-01
5.939000e+00	5.947733e-01	5.947733e-01	5.947733e-01
5.940000e+00	5.889512e-01	5.889512e-01	5.889512e-01
5.941000e+00	5.825342e-01	5.825342e-01	5.825342e-01
5.942000e+00	5.755755e-01	5.755755e-01	5.755755e-01
5.943000e+00	5.681330e-01	5.681330e-01	5.681330e-01
5.944000e+00	5.602696e-01	5.602696e-01	5.602696e-01
5.945000e+00	5.520519e-01	5.520519e-01	5.520519e-01
5.946000e+00	5.435503e-01	5.435503e-01	5.435503e-01
5.947000e+00	5.348384e-01	5.348384e-01	5.348384e-01
5.948000e+00	5.259920e-01	5.259920e-01	5.259920e-01
5.949000e+00	5.170890e-01	5.170890e-01	5.170890e-01
5.950000e+00	5.082085e-01	5.082085e-01	5.082085e-01
5.951000e+00	4.994300e-01	4.994300e-01	4.994300e-01
5.952000e+00	4.908328e-01	4.908328e-01	4.908328e-01
5.953000e+00	4.824952e-01	4.824952e-01	4.824952e-01
5.954000e+00	4.744935e-01	4.744935e-01	4.744935e-01
5.955000e+00	4.669016e-01	4.669016e-01	4.669016e-01
5.956000e+00	4.597900e-01	4.597900e-01	4.597900e-01
5.957000e+00	4.532251e-01	4.532251e-01	4.532251e-01
5.958000e+00	4.472687e-01	4.472687e-01	4.472687e-01
5.959000e+00	4.419771e-01	4.419771e-01	4.419771e-01
5.960000e+00	4.374009e-01	4.374009e-01	4.374009e-01
5.961000e+00	4.335843e-01	4.335843e-01	4.335843e-01
5.962000e+00	4.305647e-01	4.305647e-01	4.305647e-01
5.963000e+00	4.283727e-01	4.283727e-01	4.283727e-01
5.964000e+00	4.270312e-01	4.270312e-01	4.270312e-01
5.965000e+00	4.265556e-01	4.265556e-01	4.265556e-01
5.966000e+00	4.269537e-01	4.269537e-01	4.269537e-01
5.967000e+00	4.282251e-01	4.282251e-01	4.282251e-01
5.968000e+00	4.303615e-01	4.303615e-01	4.303615e-01
5.969000e+00	4.333466e-01	4.333466e-01	4.333466e-01
5.970000e+00	4.371558e-01	4.371558e-01	4.371558e-01
5.971000e+00	4.417566e-01	4.417566e-01	4.417566e-01
5.972000e+00	4.471087e-01	4.471087e-01	4.471087e-01
5.973000e+00	4.531639e-01	4.531639e-01	4.531639e-01
5.974000e+00	4.598667e-01	4.598667e-01	4.598667e-01
5.975000e+00	4.671545e-01	4.671545e-01	4.671545e-01
5.976000e+00	4.749579e-01	4.749579e-01	4.749579e-01
5.977000e+00	4.832018e-01	4.832018e-01	4.832018e-01
5.978000e+00	4.918051e-01	4.918051e-01	4.918051e-01
5.979000e+00	5.006823e-01	5.006823e-01	5.006823e-01
5.980000e+00	5.097437e-01	5.097437e-01	5.097437e-01
5.981000e+00	5.188965e-01	5.188965e-01	5.188965e-01
5.982000e+00	5.280454e-01	5.280454e-01	5.280454e-01
5.983000e+00	5.370940e-01	5.370940e-01	5.370940e-01
5.984000e+00	5.459453e-01	5.459453e-01	5.459453e-01
5.985000e+00	5.545031e-01	5.545031e-01	5.545031e-01
5.986000e+00	5.626729e-01	5.626729e-01	5.626729e-01
5.987000e+00	5.703629e-01	5.703629e-01	5.703629e-01
5.988000e+00	5.774850e-01	5.774850e-01	5.774850e-01
5.989000e+00	5.839560e-01	5.839560e-01	5.839560e-01
5.990000e+00	5.896987e-01	5.896987e-01	5.896987e-01
5.991000e+00	5.946424e-01	5.946424e-01	5.946424e-01
5.992000e+00	5.987244e-01	5.987244e-01	5.987244e-01
5.993000e+00	6.018903e-01	6.018903e-01	6.018903e-01
5.994000e+00	6.040950e-01	6.040950e-01	6.040950e-01
5.995000e+00	6.053034e-01	6.053034e-01	6.053034e-01
5.996000e+00	6.054907e-01	6.054907e-01	6.054907e-01
5.997000e+00	6.046429e-01	6.046429e-01	6.046429e-01
5.998000e+00	6.027571e-01	6.027571e-01	6.027571e-01
5.999000e+00	5.998415e-01	5.998415e-01	5.998415e-01
6.000000e+00	5.959155e-01	5.959155e-01	5.959155e-01
6.001000e+00	5.910095e-01	5.910095e-01	5.910095e-01
6.002000e+00	5.851645e-01	5.851645e-01	5.851645e-01
6.003000e+00	5.784320e-01	5.784320e-01	5.784320e-01
6.004000e+00	5.708732e-01	5.708732e-01	5.708732e-01
6.005000e+00	5.625585e-01	5.625585e-01	5.625585e-01
6.006000e+00	5.535667e-01	5.535667e-01	5.535667e-01
6.007000e+00	5.439844e-01	5.439844e-01	5.439844e-01
6.008000e+00	5.339049e-01	5.339049e-01	5.339049e-01
6.009000e+00	5.234272e-01	5.234272e-01	5.234272e-01
6.010000e+00	5.126553e-01	5.126553e-01	5.126553e-01
6.011000e+00	5.016968e-01	5.016968e-01	5.016968e-01
6.012000e+00	4.906622e-01	4.906622e-01	4.906622e-01
6.013000e+00	4.796633e-01	4.796633e-01	4.796633e-01
6.014000e+00	4.688123e-01	4.688123e-01	4.688123e-01
6.015000e+00	4.582207e-01	4.582207e-01	4.582207e-01
6.016000e+00	4.479979e-01	4.479979e-01	4.479979e-01
6.017000e+00	4.382503e-01	4.382503e-01	4.382503e-01
6.018000e+00	4.290801e-01	4.290801e-01	4.290801e-01
6.019000e+00	4.205841e-01	4.205841e-01	4.205841e-01
6.020000e+00	4.128532e-01	4.128532e-01	4.128532e-01
6.021000e+00	4.059707e-01	4.059707e-01	4.059707e-01
6.022000e+00	4.000122e-01	4.000122e-01	4.000122e-01
6.023000e+00	3.950445e-01	3.950445e-01	3.950445e-01
6.024000e+00	3.911250e-01	3.911250e-01	3.911250e-01
6.025000e+00	3.883014e-01	3.883014e-01	3.883014e-01
6.026000e+00	3.866109e-01	3.866109e-01	3.866109e-01
6.027000e+00	3.860803e-01	3.860803e-01	3.860803e-01
6.028000e+00	3.867255e-01	3.867255e-01	3.867255e-01
6.029000e+00	3.885516e-01	3.885516e-01	3.885516e-01
6.030000e+00	3.915526e-01	3.915526e-01	3.915526e-01
6.031000e+00	3.957117e-01	3.957117e-01	3.957117e-01
6.032000e+00	4.010014e-01	4.010014e-01	4.010014e-01
6.033000e+00	4.073834e-01	4.073834e-01	4.073834e-01
6.034000e+00	4.148092e-01	4.148092e-01	4.148092e-01
6.035000e+00	4.232207e-01	4.232207e-01	4.232207e-01
6.036000e+00	4.325500e-01	4.325500e-01	4.325500e-01
6.037000e+00	4.427205e-01	4.427205e-01	4.427205e-01
6.038000e+00	4.536473e-01	4.536473e-01	4.536473e-01
6.039000e+00	4.652379e-01	4.652379e-01	4.652379e-01
6.040000e+00	4.773931e-01	4.773931e-01	4.773931e-01
6.041000e+00	4.900080e-01	4.900080e-01	4.900080e-01
6.042000e+00	5.029727e-01	5.029727e-01	5.029727e-01
6.043000e+00	5.161735e-01	5.161735e-01	5.161735e-01
6.044000e+00	5.294943e-01	5.294943e-01	5.294943e-01
6.045000e+00	5.428171e-01	5.428171e-01	5.428171e-01
6.046000e+00	5.560241e-01	5.560241e-01	5.560241e-01
6.047000e+00	5.689981e-01	5.689981e-01	5.689981e-01
6.048000e+00	5.816244e-01	5.816244e-01	5.816244e-01
6.049000e+00	5.937915e-01	5.937915e-01	5.937915e-01
6.050000e+00	6.053927e-01	6.053927e-01	6.053927e-01
6.051000e+00	6.163269e-01	6.163269e-01	6.163269e-01
6.052000e+00	6.264998e-01	6.264998e-01	6.264998e-01
6.053000e+00	6.358247e-01	6.358247e-01	6.358247e-01
6.054000e+00	6.442235e-01	6.442235e-01	6.442235e-01
6.055000e+00	6.516273e-01	6.516273e-01	6.516273e-01
6.056000e+00	6.579769e-01	6.579769e-01	6.579769e-01
6.057000e+00	6.632238e-01	6.632238e-01	6.632238e-01
6.058000e+00	6.673299e-01	6.673299e-01	6.673299e-01
6.059000e+00	6.702683e-01	6.702683e-01	6.702683e-01
6.060000e+00	6.720231e-01	6.720231e-01	6.720231e-01
6.061000e+00	6.725901e-01	6.725901e-01	6.725901e-01
6.062000e+00	6.719761e-01	6.719761e-01	6.719761e-01
6.063000e+00	6.701992e-01	6.701992e-01	6.701992e-01
6.064000e+00	6.672887e-01	6.672887e-01	6.672887e-01
6.065000e+00	6.632848e-01	6.632848e-01	6.632848e-01
6.066000e+00	6.582381e-01	6.582381e-01	6.582381e-01
6.067000e+00	6.522094e-01	6.522094e-01	6.522094e-01
6.068000e+00	6.452692e-01	6.452692e-01	6.452692e-01
6.069000e+00	6.374971e-01	6.374971e-01	6.374971e-01
6.070000e+00	6.289809e-01	6.289809e-01	6.289809e-01
6.071000e+00	6.198159e-01	6.198159e-01	6.198159e-01
6.072000e+00	6.101043e-01	6.101043e-01	6.101043e-01
6.073000e+00	5.999538e-01	5.999538e-01	5.999538e-01
6.074000e+00	5.894768e-01	5.894768e-01	5.894768e-01
6.075000e+00	5.787890e-01	5.787890e-01	5.787890e-01
6.076000e+00	5.680085e-01	5.680085e-01	5.680085e-01
6.077000e+00	5.572542e-01	5.572542e-01	5.572542e-01
6.078000e+00	5.466448e-01	5.466448e-01	5.466448e-01
6.079000e+00	5.362972e-01	5.362972e-01	5.362972e-01
6.080000e+00	5.263254e-01	5.263254e-01	5.263254e-01
6.081000e+00	5.168389e-01	5.168389e-01	5.168389e-01
6.082000e+00	5.079419e-01	5.079419e-01	5.079419e-01
6.083000e+00	4.997316e-01	4.997316e-01	4.997316e-01
6.084000e+00	4.922975e-01	4.922975e-01	4.922975e-01
6.085000e+00	4.857202e-01	4.857202e-01	4.857202e-01
6.086000e+00	4.800703e-01	4.800703e-01	4.800703e-01
6.087000e+00	4.754081e-01	4.754081e-01	4.754081e-01
6.088000e+00	4.717825e-01	4.717825e-01	4.717825e-01
6.089000e+00	4.692306e-01	4.692306e-01	4.692306e-01
6.090000e+00	4.677776e-01	4.677776e-01	4.677776e-01
6.091000e+00	4.674362e-01	4.674362e-01	4.674362e-01
6.092000e+00	4.682068e-01	4.682068e-01	4.682068e-01
6.093000e+00	4.700773e-01	4.700773e-01	4.700773e-01
6.094000e+00	4.730237e-01	4.730237e-01	4.730237e-01
6.095000e+00	4.770099e-01	4.770099e-01	4.770099e-01
6.096000e+00	4.819887e-01	4.819887e-01	4.819887e-01
6.097000e+00	4.879018e-01	4.879018e-01	4.879018e-01
