# time(ps) 	kappa_vv_mean	kappa_vv_upper	kappa_vv_lower
5.340000e+00	2.125899e-15	2.125899e-15	2.125899e-15
5.341000e+00	2.122531e-15	2.122531e-15	2.122531e-15
5.342000e+00	2.119409e-15	2.119409e-15	2.119409e-15
5.343000e+00	2.116538e-15	2.116538e-15	2.116538e-15
5.344000e+00	2.113924e-15	2.113924e-15	2.113924e-15
5.345000e+00	2.111568e-15	2.111568e-15	2.111568e-15
5.346000e+00	2.109475e-15	2.109475e-15	2.109475e-15
5.347000e+00	2.107648e-15	2.107648e-15	2.107648e-15
5.348000e+00	2.106087e-15	2.106087e-15	2.106087e-15
5.349000e+00	2.104795e-15	2.104795e-15	2.104795e-15
5.350000e+00	2.103770e-15	2.103770e-15	2.103770e-15
5.351000e+00	2.103013e-15	2.103013e-15	2.103013e-15
5.352000e+00	2.102523e-15	2.102523e-15	2.102523e-15
5.353000e+00	2.102296e-15	2.102296e-15	2.102296e-15
5.354000e+00	2.102330e-15	2.102330e-15	2.102330e-15
5.355000e+00	2.102621e-15	2.102621e-15	2.102621e-15
5.356000e+00	2.103163e-15	2.103163e-15	2.103163e-15
5.357000e+00	2.103952e-15	2.103952e-15	2.103952e-15
5.358000e+00	2.104980e-15	2.104980e-15	2.104980e-15
5.359000e+00	2.106241e-15	2.106241e-15	2.106241e-15
5.360000e+00	2.107725e-15	2.107725e-15	2.107725e-15
5.361000e+00	2.109423e-15	2.109423e-15	2.109423e-15
5.362000e+00	2.111326e-15	2.111326e-15	2.111326e-15
5.363000e+00	2.113423e-15	2.113423e-15	2.113423e-15
5.364000e+00	2.115703e-15	2.115703e-15	2.115703e-15
5.365000e+00	2.118153e-15	2.118153e-15	2.118153e-15
5.366000e+00	2.120762e-15	2.120762e-15	2.120762e-15
5.367000e+00	2.123515e-15	2.123515e-15	2.123515e-15
5.368000e+00	2.126401e-15	2.126401e-15	2.126401e-15
5.369000e+00	2.129404e-15	2.129404e-15	2.129404e-15
5.370000e+00	2.132511e-15	2.132511e-15	2.132511e-15
5.371000e+00	2.135707e-15	2.135707e-15	2.135707e-15
5.372000e+00	2.138979e-15	2.138979e-15	2.138979e-15
5.373000e+00	2.142311e-15	2.142311e-15	2.142311e-15
5.374000e+00	2.145690e-15	2.145690e-15	2.145690e-15
5.375000e+00	2.149101e-15	2.149101e-15	2.149101e-15
5.376000e+00	2.152531e-15	2.152531e-15	2.152531e-15
5.377000e+00	2.155966e-15	2.155966e-15	2.155966e-15
5.378000e+00	2.159394e-15	2.159394e-15	2.159394e-15
5.379000e+00	2.162801e-15	2.162801e-15	2.162801e-15
5.380000e+00	2.166175e-15	2.166175e-15	2.166175e-15
5.381000e+00	2.169507e-15	2.169507e-15	2.169507e-15
5.382000e+00	2.172784e-15	2.172784e-15	2.172784e-15
5.383000e+00	2.175998e-15	2.175998e-15	2.175998e-15
5.384000e+00	2.179140e-15	2.179140e-15	2.179140e-15
5.385000e+00	2.182202e-15	2.182202e-15	2.182202e-15
5.386000e+00	2.185178e-15	2.185178e-15	2.185178e-15
5.387000e+00	2.188060e-15	2.188060e-15	2.188060e-15
5.388000e+00	2.190845e-15	2.190845e-15	2.190845e-15
5.389000e+00	2.193529e-15	2.193529e-15	2.193529e-15
5.390000e+00	2.196109e-15	2.196109e-15	2.196109e-15
5.391000e+00	2.198582e-15	2.198582e-15	2.198582e-15
5.392000e+00	2.200950e-15	2.200950e-15	2.200950e-15
5.393000e+00	2.203211e-15	2.203211e-15	2.203211e-15
5.394000e+00	2.205367e-15	2.205367e-15	2.205367e-15
5.395000e+00	2.207421e-15	2.207421e-15	2.207421e-15
5.396000e+00	2.209375e-15	2.209375e-15	2.209375e-15
5.397000e+00	2.211234e-15	2.211234e-15	2.211234e-15
5.398000e+00	2.213004e-15	2.213004e-15	2.213004e-15
5.399000e+00	2.214688e-15	2.214688e-15	2.214688e-15
5.400000e+00	2.216295e-15	2.216295e-15	2.216295e-15
5.401000e+00	2.217830e-15	2.217830e-15	2.217830e-15
5.402000e+00	2.219302e-15	2.219302e-15	2.219302e-15
5.403000e+00	2.220719e-15	2.220719e-15	2.220719e-15
5.404000e+00	2.222090e-15	2.222090e-15	2.222090e-15
5.405000e+00	2.223422e-15	2.223422e-15	2.223422e-15
5.406000e+00	2.224726e-15	2.224726e-15	2.224726e-15
5.407000e+00	2.226010e-15	2.226010e-15	2.226010e-15
5.408000e+00	2.227284e-15	2.227284e-15	2.227284e-15
5.409000e+00	2.228557e-15	2.228557e-15	2.228557e-15
5.410000e+00	2.229839e-15	2.229839e-15	2.229839e-15
5.411000e+00	2.231137e-15	2.231137e-15	2.231137e-15
5.412000e+00	2.232462e-15	2.232462e-15	2.232462e-15
5.413000e+00	2.233821e-15	2.233821e-15	2.233821e-15
5.414000e+00	2.235223e-15	2.235223e-15	2.235223e-15
5.415000e+00	2.236674e-15	2.236674e-15	2.236674e-15
5.416000e+00	2.238182e-15	2.238182e-15	2.238182e-15
5.417000e+00	2.239752e-15	2.239752e-15	2.239752e-15
5.418000e+00	2.241392e-15	2.241392e-15	2.241392e-15
5.419000e+00	2.243105e-15	2.243105e-15	2.243105e-15
5.420000e+00	2.244895e-15	2.244895e-15	2.244895e-15
5.421000e+00	2.246767e-15	2.246767e-15	2.246767e-15
5.422000e+00	2.248722e-15	2.248722e-15	2.248722e-15
5.423000e+00	2.250763e-15	2.250763e-15	2.250763e-15
5.424000e+00	2.252891e-15	2.252891e-15	2.252891e-15
5.425000e+00	2.255105e-15	2.255105e-15	2.255105e-15
5.426000e+00	2.257406e-15	2.257406e-15	2.257406e-15
5.427000e+00	2.259792e-15	2.259792e-15	2.259792e-15
5.428000e+00	2.262260e-15	2.262260e-15	2.262260e-15
5.429000e+00	2.264809e-15	2.264809e-15	2.264809e-15
5.430000e+00	2.267434e-15	2.267434e-15	2.267434e-15
5.431000e+00	2.270132e-15	2.270132e-15	2.270132e-15
5.432000e+00	2.272897e-15	2.272897e-15	2.272897e-15
5.433000e+00	2.275725e-15	2.275725e-15	2.275725e-15
5.434000e+00	2.278609e-15	2.278609e-15	2.278609e-15
5.435000e+00	2.281545e-15	2.281545e-15	2.281545e-15
5.436000e+00	2.284524e-15	2.284524e-15	2.284524e-15
5.437000e+00	2.287540e-15	2.287540e-15	2.287540e-15
5.438000e+00	2.290585e-15	2.290585e-15	2.290585e-15
5.439000e+00	2.293653e-15	2.293653e-15	2.293653e-15
5.440000e+00	2.296735e-15	2.296735e-15	2.296735e-15
5.441000e+00	2.299824e-15	2.299824e-15	2.299824e-15
5.442000e+00	2.302912e-15	2.302912e-15	2.302912e-15
5.443000e+00	2.305990e-15	2.305990e-15	2.305990e-15
5.444000e+00	2.309050e-15	2.309050e-15	2.309050e-15
5.445000e+00	2.312084e-15	2.312084e-15	2.312084e-15
5.446000e+00	2.315085e-15	2.315085e-15	2.315085e-15
5.447000e+00	2.318043e-15	2.318043e-15	2.318043e-15
5.448000e+00	2.320951e-15	2.320951e-15	2.320951e-15
5.449000e+00	2.323802e-15	2.323802e-15	2.323802e-15
5.450000e+00	2.326586e-15	2.326586e-15	2.326586e-15
5.451000e+00	2.329296e-15	2.329296e-15	2.329296e-15
5.452000e+00	2.331925e-15	2.331925e-15	2.331925e-15
5.453000e+00	2.334464e-15	2.334464e-15	2.334464e-15
5.454000e+00	2.336907e-15	2.336907e-15	2.336907e-15
5.455000e+00	2.339247e-15	2.339247e-15	2.339247e-15
5.456000e+00	2.341475e-15	2.341475e-15	2.341475e-15
5.457000e+00	2.343585e-15	2.343585e-15	2.343585e-15
5.458000e+00	2.345570e-15	2.345570e-15	2.345570e-15
5.459000e+00	2.347424e-15	2.347424e-15	2.347424e-15
5.460000e+00	2.349140e-15	2.349140e-15	2.349140e-15
5.461000e+00	2.350711e-15	2.350711e-15	2.350711e-15
5.462000e+00	2.352132e-15	2.352132e-15	2.352132e-15
5.463000e+00	2.353397e-15	2.353397e-15	2.353397e-15
5.464000e+00	2.354499e-15	2.354499e-15	2.354499e-15
5.465000e+00	2.355434e-15	2.355434e-15	2.355434e-15
5.466000e+00	2.356196e-15	2.356196e-15	2.356196e-15
5.467000e+00	2.356781e-15	2.356781e-15	2.356781e-15
5.468000e+00	2.357183e-15	2.357183e-15	2.357183e-15
5.469000e+00	2.357399e-15	2.357399e-15	2.357399e-15
5.470000e+00	2.357424e-15	2.357424e-15	2.357424e-15
5.471000e+00	2.357254e-15	2.357254e-15	2.357254e-15
5.472000e+00	2.356887e-15	2.356887e-15	2.356887e-15
5.473000e+00	2.356319e-15	2.356319e-15	2.356319e-15
5.474000e+00	2.355548e-15	2.355548e-15	2.355548e-15
5.475000e+00	2.354571e-15	2.354571e-15	2.354571e-15
5.476000e+00	2.353386e-15	2.353386e-15	2.353386e-15
5.477000e+00	2.351992e-15	2.351992e-15	2.351992e-15
5.478000e+00	2.350389e-15	2.350389e-15	2.350389e-15
5.479000e+00	2.348574e-15	2.348574e-15	2.348574e-15
5.480000e+00	2.346549e-15	2.346549e-15	2.346549e-15
5.481000e+00	2.344313e-15	2.344313e-15	2.344313e-15
5.482000e+00	2.341866e-15	2.341866e-15	2.341866e-15
5.483000e+00	2.339210e-15	2.339210e-15	2.339210e-15
5.484000e+00	2.336345e-15	2.336345e-15	2.336345e-15
5.485000e+00	2.333275e-15	2.333275e-15	2.333275e-15
5.486000e+00	2.330000e-15	2.330000e-15	2.330000e-15
5.487000e+00	2.326523e-15	2.326523e-15	2.326523e-15
5.488000e+00	2.322846e-15	2.322846e-15	2.322846e-15
5.489000e+00	2.318974e-15	2.318974e-15	2.318974e-15
5.490000e+00	2.314909e-15	2.314909e-15	2.314909e-15
5.491000e+00	2.310654e-15	2.310654e-15	2.310654e-15
5.492000e+00	2.306214e-15	2.306214e-15	2.306214e-15
5.493000e+00	2.301593e-15	2.301593e-15	2.301593e-15
5.494000e+00	2.296795e-15	2.296795e-15	2.296795e-15
5.495000e+00	2.291825e-15	2.291825e-15	2.291825e-15
5.496000e+00	2.286688e-15	2.286688e-15	2.286688e-15
5.497000e+00	2.281387e-15	2.281387e-15	2.281387e-15
5.498000e+00	2.275930e-15	2.275930e-15	2.275930e-15
5.499000e+00	2.270320e-15	2.270320e-15	2.270320e-15
5.500000e+00	2.264563e-15	2.264563e-15	2.264563e-15
5.501000e+00	2.258665e-15	2.258665e-15	2.258665e-15
5.502000e+00	2.252631e-15	2.252631e-15	2.252631e-15
5.503000e+00	2.246467e-15	2.246467e-15	2.246467e-15
5.504000e+00	2.240180e-15	2.240180e-15	2.240180e-15
5.505000e+00	2.233774e-15	2.233774e-15	2.233774e-15
5.506000e+00	2.227257e-15	2.227257e-15	2.227257e-15
5.507000e+00	2.220634e-15	2.220634e-15	2.220634e-15
5.508000e+00	2.213913e-15	2.213913e-15	2.213913e-15
5.509000e+00	2.207100e-15	2.207100e-15	2.207100e-15
5.510000e+00	2.200203e-15	2.200203e-15	2.200203e-15
5.511000e+00	2.193228e-15	2.193228e-15	2.193228e-15
5.512000e+00	2.186184e-15	2.186184e-15	2.186184e-15
5.513000e+00	2.179079e-15	2.179079e-15	2.179079e-15
5.514000e+00	2.171920e-15	2.171920e-15	2.171920e-15
5.515000e+00	2.164716e-15	2.164716e-15	2.164716e-15
5.516000e+00	2.157478e-15	2.157478e-15	2.157478e-15
5.517000e+00	2.150214e-15	2.150214e-15	2.150214e-15
5.518000e+00	2.142934e-15	2.142934e-15	2.142934e-15
5.519000e+00	2.135649e-15	2.135649e-15	2.135649e-15
5.520000e+00	2.128369e-15	2.128369e-15	2.128369e-15
5.521000e+00	2.121107e-15	2.121107e-15	2.121107e-15
5.522000e+00	2.113873e-15	2.113873e-15	2.113873e-15
5.523000e+00	2.106681e-15	2.106681e-15	2.106681e-15
5.524000e+00	2.099542e-15	2.099542e-15	2.099542e-15
5.525000e+00	2.092469e-15	2.092469e-15	2.092469e-15
5.526000e+00	2.085476e-15	2.085476e-15	2.085476e-15
5.527000e+00	2.078576e-15	2.078576e-15	2.078576e-15
5.528000e+00	2.071783e-15	2.071783e-15	2.071783e-15
5.529000e+00	2.065110e-15	2.065110e-15	2.065110e-15
5.530000e+00	2.058572e-15	2.058572e-15	2.058572e-15
5.531000e+00	2.052183e-15	2.052183e-15	2.052183e-15
5.532000e+00	2.045956e-15	2.045956e-15	2.045956e-15
5.533000e+00	2.039905e-15	2.039905e-15	2.039905e-15
5.534000e+00	2.034045e-15	2.034045e-15	2.034045e-15
5.535000e+00	2.028387e-15	2.028387e-15	2.028387e-15
5.536000e+00	2.022945e-15	2.022945e-15	2.022945e-15
5.537000e+00	2.017732e-15	2.017732e-15	2.017732e-15
5.538000e+00	2.012759e-15	2.012759e-15	2.012759e-15
5.539000e+00	2.008038e-15	2.008038e-15	2.008038e-15
5.540000e+00	2.003579e-15	2.003579e-15	2.003579e-15
5.541000e+00	1.999393e-15	1.999393e-15	1.999393e-15
5.542000e+00	1.995489e-15	1.995489e-15	1.995489e-15
5.543000e+00	1.991874e-15	1.991874e-15	1.991874e-15
5.544000e+00	1.988557e-15	1.988557e-15	1.988557e-15
5.545000e+00	1.985542e-15	1.985542e-15	1.985542e-15
5.546000e+00	1.982837e-15	1.982837e-15	1.982837e-15
5.547000e+00	1.980444e-15	1.980444e-15	1.980444e-15
5.548000e+00	1.978367e-15	1.978367e-15	1.978367e-15
5.549000e+00	1.976609e-15	1.976609e-15	1.976609e-15
5.550000e+00	1.975168e-15	1.975168e-15	1.975168e-15
5.551000e+00	1.974046e-15	1.974046e-15	1.974046e-15
5.552000e+00	1.973240e-15	1.973240e-15	1.973240e-15
5.553000e+00	1.972749e-15	1.972749e-15	1.972749e-15
5.554000e+00	1.972566e-15	1.972566e-15	1.972566e-15
5.555000e+00	1.972689e-15	1.972689e-15	1.972689e-15
5.556000e+00	1.973109e-15	1.973109e-15	1.973109e-15
5.557000e+00	1.973820e-15	1.973820e-15	1.973820e-15
5.558000e+00	1.974814e-15	1.974814e-15	1.974814e-15
5.559000e+00	1.976081e-15	1.976081e-15	1.976081e-15
5.560000e+00	1.977610e-15	1.977610e-15	1.977610e-15
5.561000e+00	1.979390e-15	1.979390e-15	1.979390e-15
5.562000e+00	1.981410e-15	1.981410e-15	1.981410e-15
5.563000e+00	1.983656e-15	1.983656e-15	1.983656e-15
5.564000e+00	1.986114e-15	1.986114e-15	1.986114e-15
5.565000e+00	1.988771e-15	1.988771e-15	1.988771e-15
5.566000e+00	1.991612e-15	1.991612e-15	1.991612e-15
5.567000e+00	1.994622e-15	1.994622e-15	1.994622e-15
5.568000e+00	1.997785e-15	1.997785e-15	1.997785e-15
5.569000e+00	2.001088e-15	2.001088e-15	2.001088e-15
5.570000e+00	2.004513e-15	2.004513e-15	2.004513e-15
5.571000e+00	2.008045e-15	2.008045e-15	2.008045e-15
5.572000e+00	2.011669e-15	2.011669e-15	2.011669e-15
5.573000e+00	2.015370e-15	2.015370e-15	2.015370e-15
5.574000e+00	2.019133e-15	2.019133e-15	2.019133e-15
5.575000e+00	2.022944e-15	2.022944e-15	2.022944e-15
5.576000e+00	2.026788e-15	2.026788e-15	2.026788e-15
5.577000e+00	2.030652e-15	2.030652e-15	2.030652e-15
5.578000e+00	2.034524e-15	2.034524e-15	2.034524e-15
5.579000e+00	2.038392e-15	2.038392e-15	2.038392e-15
5.580000e+00	2.042244e-15	2.042244e-15	2.042244e-15
5.581000e+00	2.046070e-15	2.046070e-15	2.046070e-15
5.582000e+00	2.049861e-15	2.049861e-15	2.049861e-15
5.583000e+00	2.053609e-15	2.053609e-15	2.053609e-15
5.584000e+00	2.057305e-15	2.057305e-15	2.057305e-15
5.585000e+00	2.060943e-15	2.060943e-15	2.060943e-15
5.586000e+00	2.064518e-15	2.064518e-15	2.064518e-15
5.587000e+00	2.068025e-15	2.068025e-15	2.068025e-15
5.588000e+00	2.071460e-15	2.071460e-15	2.071460e-15
5.589000e+00	2.074822e-15	2.074822e-15	2.074822e-15
5.590000e+00	2.078107e-15	2.078107e-15	2.078107e-15
5.591000e+00	2.081317e-15	2.081317e-15	2.081317e-15
5.592000e+00	2.084451e-15	2.084451e-15	2.084451e-15
5.593000e+00	2.087509e-15	2.087509e-15	2.087509e-15
5.594000e+00	2.090495e-15	2.090495e-15	2.090495e-15
5.595000e+00	2.093411e-15	2.093411e-15	2.093411e-15
5.596000e+00	2.096260e-15	2.096260e-15	2.096260e-15
5.597000e+00	2.099046e-15	2.099046e-15	2.099046e-15
5.598000e+00	2.101774e-15	2.101774e-15	2.101774e-15
5.599000e+00	2.104450e-15	2.104450e-15	2.104450e-15
5.600000e+00	2.107079e-15	2.107079e-15	2.107079e-15
5.601000e+00	2.109668e-15	2.109668e-15	2.109668e-15
5.602000e+00	2.112223e-15	2.112223e-15	2.112223e-15
5.603000e+00	2.114751e-15	2.114751e-15	2.114751e-15
5.604000e+00	2.117259e-15	2.117259e-15	2.117259e-15
5.605000e+00	2.119755e-15	2.119755e-15	2.119755e-15
5.606000e+00	2.122247e-15	2.122247e-15	2.122247e-15
5.607000e+00	2.124741e-15	2.124741e-15	2.124741e-15
5.608000e+00	2.127246e-15	2.127246e-15	2.127246e-15
5.609000e+00	2.129768e-15	2.129768e-15	2.129768e-15
5.610000e+00	2.132316e-15	2.132316e-15	2.132316e-15
5.611000e+00	2.134897e-15	2.134897e-15	2.134897e-15
5.612000e+00	2.137517e-15	2.137517e-15	2.137517e-15
5.613000e+00	2.140183e-15	2.140183e-15	2.140183e-15
5.614000e+00	2.142902e-15	2.142902e-15	2.142902e-15
5.615000e+00	2.145679e-15	2.145679e-15	2.145679e-15
5.616000e+00	2.148521e-15	2.148521e-15	2.148521e-15
5.617000e+00	2.151431e-15	2.151431e-15	2.151431e-15
5.618000e+00	2.154416e-15	2.154416e-15	2.154416e-15
5.619000e+00	2.157478e-15	2.157478e-15	2.157478e-15
5.620000e+00	2.160622e-15	2.160622e-15	2.160622e-15
5.621000e+00	2.163849e-15	2.163849e-15	2.163849e-15
5.622000e+00	2.167162e-15	2.167162e-15	2.167162e-15
5.623000e+00	2.170563e-15	2.170563e-15	2.170563e-15
5.624000e+00	2.174052e-15	2.174052e-15	2.174052e-15
5.625000e+00	2.177630e-15	2.177630e-15	2.177630e-15
5.626000e+00	2.181295e-15	2.181295e-15	2.181295e-15
5.627000e+00	2.185046e-15	2.185046e-15	2.185046e-15
5.628000e+00	2.188882e-15	2.188882e-15	2.188882e-15
5.629000e+00	2.192800e-15	2.192800e-15	2.192800e-15
5.630000e+00	2.196795e-15	2.196795e-15	2.196795e-15
5.631000e+00	2.200865e-15	2.200865e-15	2.200865e-15
5.632000e+00	2.205004e-15	2.205004e-15	2.205004e-15
5.633000e+00	2.209207e-15	2.209207e-15	2.209207e-15
5.634000e+00	2.213468e-15	2.213468e-15	2.213468e-15
5.635000e+00	2.217781e-15	2.217781e-15	2.217781e-15
5.636000e+00	2.222137e-15	2.222137e-15	2.222137e-15
5.637000e+00	2.226531e-15	2.226531e-15	2.226531e-15
5.638000e+00	2.230954e-15	2.230954e-15	2.230954e-15
5.639000e+00	2.235397e-15	2.235397e-15	2.235397e-15
5.640000e+00	2.239853e-15	2.239853e-15	2.239853e-15
5.641000e+00	2.244310e-15	2.244310e-15	2.244310e-15
5.642000e+00	2.248762e-15	2.248762e-15	2.248762e-15
5.643000e+00	2.253197e-15	2.253197e-15	2.253197e-15
5.644000e+00	2.257607e-15	2.257607e-15	2.257607e-15
5.645000e+00	2.261981e-15	2.261981e-15	2.261981e-15
5.646000e+00	2.266309e-15	2.266309e-15	2.266309e-15
5.647000e+00	2.270582e-15	2.270582e-15	2.270582e-15
5.648000e+00	2.274790e-15	2.274790e-15	2.274790e-15
5.649000e+00	2.278922e-15	2.278922e-15	2.278922e-15
5.650000e+00	2.282969e-15	2.282969e-15	2.282969e-15
5.651000e+00	2.286921e-15	2.286921e-15	2.286921e-15
5.652000e+00	2.290768e-15	2.290768e-15	2.290768e-15
5.653000e+00	2.294502e-15	2.294502e-15	2.294502e-15
5.654000e+00	2.298113e-15	2.298113e-15	2.298113e-15
5.655000e+00	2.301591e-15	2.301591e-15	2.301591e-15
5.656000e+00	2.304929e-15	2.304929e-15	2.304929e-15
5.657000e+00	2.308118e-15	2.308118e-15	2.308118e-15
5.658000e+00	2.311151e-15	2.311151e-15	2.311151e-15
5.659000e+00	2.314018e-15	2.314018e-15	2.314018e-15
5.660000e+00	2.316714e-15	2.316714e-15	2.316714e-15
5.661000e+00	2.319231e-15	2.319231e-15	2.319231e-15
5.662000e+00	2.321564e-15	2.321564e-15	2.321564e-15
5.663000e+00	2.323705e-15	2.323705e-15	2.323705e-15
5.664000e+00	2.325650e-15	2.325650e-15	2.325650e-15
5.665000e+00	2.327392e-15	2.327392e-15	2.327392e-15
5.666000e+00	2.328929e-15	2.328929e-15	2.328929e-15
5.667000e+00	2.330255e-15	2.330255e-15	2.330255e-15
5.668000e+00	2.331368e-15	2.331368e-15	2.331368e-15
5.669000e+00	2.332263e-15	2.332263e-15	2.332263e-15
5.670000e+00	2.332938e-15	2.332938e-15	2.332938e-15
5.671000e+00	2.333392e-15	2.333392e-15	2.333392e-15
5.672000e+00	2.333623e-15	2.333623e-15	2.333623e-15
5.673000e+00	2.333629e-15	2.333629e-15	2.333629e-15
5.674000e+00	2.333411e-15	2.333411e-15	2.333411e-15
5.675000e+00	2.332969e-15	2.332969e-15	2.332969e-15
5.676000e+00	2.332303e-15	2.332303e-15	2.332303e-15
5.677000e+00	2.331415e-15	2.331415e-15	2.331415e-15
5.678000e+00	2.330307e-15	2.330307e-15	2.330307e-15
5.679000e+00	2.328980e-15	2.328980e-15	2.328980e-15
5.680000e+00	2.327438e-15	2.327438e-15	2.327438e-15
5.681000e+00	2.325684e-15	2.325684e-15	2.325684e-15
5.682000e+00	2.323722e-15	2.323722e-15	2.323722e-15
5.683000e+00	2.321556e-15	2.321556e-15	2.321556e-15
5.684000e+00	2.319191e-15	2.319191e-15	2.319191e-15
5.685000e+00	2.316632e-15	2.316632e-15	2.316632e-15
5.686000e+00	2.313885e-15	2.313885e-15	2.313885e-15
5.687000e+00	2.310954e-15	2.310954e-15	2.310954e-15
5.688000e+00	2.307848e-15	2.307848e-15	2.307848e-15
5.689000e+00	2.304571e-15	2.304571e-15	2.304571e-15
5.690000e+00	2.301131e-15	2.301131e-15	2.301131e-15
5.691000e+00	2.297533e-15	2.297533e-15	2.297533e-15
5.692000e+00	2.293786e-15	2.293786e-15	2.293786e-15
5.693000e+00	2.289896e-15	2.289896e-15	2.289896e-15
5.694000e+00	2.285870e-15	2.285870e-15	2.285870e-15
5.695000e+00	2.281715e-15	2.281715e-15	2.281715e-15
5.696000e+00	2.277438e-15	2.277438e-15	2.277438e-15
5.697000e+00	2.273047e-15	2.273047e-15	2.273047e-15
5.698000e+00	2.268548e-15	2.268548e-15	2.268548e-15
5.699000e+00	2.263947e-15	2.263947e-15	2.263947e-15
5.700000e+00	2.259253e-15	2.259253e-15	2.259253e-15
5.701000e+00	2.254471e-15	2.254471e-15	2.254471e-15
5.702000e+00	2.249608e-15	2.249608e-15	2.249608e-15
5.703000e+00	2.244670e-15	2.244670e-15	2.244670e-15
5.704000e+00	2.239664e-15	2.239664e-15	2.239664e-15
5.705000e+00	2.234595e-15	2.234595e-15	2.234595e-15
5.706000e+00	2.229469e-15	2.229469e-15	2.229469e-15
5.707000e+00	2.224293e-15	2.224293e-15	2.224293e-15
5.708000e+00	2.219071e-15	2.219071e-15	2.219071e-15
5.709000e+00	2.213809e-15	2.213809e-15	2.213809e-15
5.710000e+00	2.208512e-15	2.208512e-15	2.208512e-15
5.711000e+00	2.203186e-15	2.203186e-15	2.203186e-15
5.712000e+00	2.197834e-15	2.197834e-15	2.197834e-15
5.713000e+00	2.192463e-15	2.192463e-15	2.192463e-15
5.714000e+00	2.187076e-15	2.187076e-15	2.187076e-15
5.715000e+00	2.181677e-15	2.181677e-15	2.181677e-15
5.716000e+00	2.176272e-15	2.176272e-15	2.176272e-15
5.717000e+00	2.170864e-15	2.170864e-15	2.170864e-15
5.718000e+00	2.165457e-15	2.165457e-15	2.165457e-15
5.719000e+00	2.160055e-15	2.160055e-15	2.160055e-15
5.720000e+00	2.154661e-15	2.154661e-15	2.154661e-15
5.721000e+00	2.149279e-15	2.149279e-15	2.149279e-15
5.722000e+00	2.143911e-15	2.143911e-15	2.143911e-15
5.723000e+00	2.138562e-15	2.138562e-15	2.138562e-15
5.724000e+00	2.133234e-15	2.133234e-15	2.133234e-15
5.725000e+00	2.127930e-15	2.127930e-15	2.127930e-15
5.726000e+00	2.122652e-15	2.122652e-15	2.122652e-15
5.727000e+00	2.117404e-15	2.117404e-15	2.117404e-15
5.728000e+00	2.112186e-15	2.112186e-15	2.112186e-15
5.729000e+00	2.107002e-15	2.107002e-15	2.107002e-15
5.730000e+00	2.101854e-15	2.101854e-15	2.101854e-15
5.731000e+00	2.096745e-15	2.096745e-15	2.096745e-15
5.732000e+00	2.091675e-15	2.091675e-15	2.091675e-15
5.733000e+00	2.086649e-15	2.086649e-15	2.086649e-15
5.734000e+00	2.081667e-15	2.081667e-15	2.081667e-15
5.735000e+00	2.076732e-15	2.076732e-15	2.076732e-15
5.736000e+00	2.071847e-15	2.071847e-15	2.071847e-15
5.737000e+00	2.067014e-15	2.067014e-15	2.067014e-15
5.738000e+00	2.062236e-15	2.062236e-15	2.062236e-15
5.739000e+00	2.057516e-15	2.057516e-15	2.057516e-15
5.740000e+00	2.052856e-15	2.052856e-15	2.052856e-15
5.741000e+00	2.048259e-15	2.048259e-15	2.048259e-15
5.742000e+00	2.043731e-15	2.043731e-15	2.043731e-15
5.743000e+00	2.039273e-15	2.039273e-15	2.039273e-15
5.744000e+00	2.034890e-15	2.034890e-15	2.034890e-15
5.745000e+00	2.030586e-15	2.030586e-15	2.030586e-15
5.746000e+00	2.026365e-15	2.026365e-15	2.026365e-15
5.747000e+00	2.022232e-15	2.022232e-15	2.022232e-15
5.748000e+00	2.018192e-15	2.018192e-15	2.018192e-15
5.749000e+00	2.014249e-15	2.014249e-15	2.014249e-15
5.750000e+00	2.010409e-15	2.010409e-15	2.010409e-15
5.751000e+00	2.006677e-15	2.006677e-15	2.006677e-15
5.752000e+00	2.003058e-15	2.003058e-15	2.003058e-15
5.753000e+00	1.999556e-15	1.999556e-15	1.999556e-15
5.754000e+00	1.996179e-15	1.996179e-15	1.996179e-15
5.755000e+00	1.992930e-15	1.992930e-15	1.992930e-15
5.756000e+00	1.989815e-15	1.989815e-15	1.989815e-15
5.757000e+00	1.986839e-15	1.986839e-15	1.986839e-15
5.758000e+00	1.984007e-15	1.984007e-15	1.984007e-15
5.759000e+00	1.981322e-15	1.981322e-15	1.981322e-15
5.760000e+00	1.978790e-15	1.978790e-15	1.978790e-15
5.761000e+00	1.976415e-15	1.976415e-15	1.976415e-15
5.762000e+00	1.974199e-15	1.974199e-15	1.974199e-15
5.763000e+00	1.972147e-15	1.972147e-15	1.972147e-15
5.764000e+00	1.970261e-15	1.970261e-15	1.970261e-15
5.765000e+00	1.968544e-15	1.968544e-15	1.968544e-15
5.766000e+00	1.966997e-15	1.966997e-15	1.966997e-15
5.767000e+00	1.965622e-15	1.965622e-15	1.965622e-15
5.768000e+00	1.964421e-15	1.964421e-15	1.964421e-15
5.769000e+00	1.963393e-15	1.963393e-15	1.963393e-15
5.770000e+00	1.962539e-15	1.962539e-15	1.962539e-15
5.771000e+00	1.961859e-15	1.961859e-15	1.961859e-15
5.772000e+00	1.961351e-15	1.961351e-15	1.961351e-15
5.773000e+00	1.961014e-15	1.961014e-15	1.961014e-15
5.774000e+00	1.960847e-15	1.960847e-15	1.960847e-15
5.775000e+00	1.960848e-15	1.960848e-15	1.960848e-15
