# time(ps) 	kappa_ee_mean	kappa_ee_upper	kappa_ee_lower
2.341000e+00	4.665374e-01	4.665374e-01	4.665374e-01
2.342000e+00	4.676567e-01	4.676567e-01	4.676567e-01
2.343000e+00	4.687863e-01	4.687863e-01	4.687863e-01
2.344000e+00	4.699058e-01	4.699058e-01	4.699058e-01
2.345000e+00	4.709951e-01	4.709951e-01	4.709951e-01
2.346000e+00	4.720344e-01	4.720344e-01	4.720344e-01
2.347000e+00	4.730047e-01	4.730047e-01	4.730047e-01
2.348000e+00	4.738879e-01	4.738879e-01	4.738879e-01
2.349000e+00	4.746672e-01	4.746672e-01	4.746672e-01
2.350000e+00	4.753275e-01	4.753275e-01	4.753275e-01
2.351000e+00	4.758549e-01	4.758549e-01	4.758549e-01
2.352000e+00	4.762376e-01	4.762376e-01	4.762376e-01
2.353000e+00	4.764657e-01	4.764657e-01	4.764657e-01
2.354000e+00	4.765313e-01	4.765313e-01	4.765313e-01
2.355000e+00	4.764286e-01	4.764286e-01	4.764286e-01
2.356000e+00	4.761540e-01	4.761540e-01	4.761540e-01
2.357000e+00	4.757062e-01	4.757062e-01	4.757062e-01
2.358000e+00	4.750860e-01	4.750860e-01	4.750860e-01
2.359000e+00	4.742965e-01	4.742965e-01	4.742965e-01
2.360000e+00	4.733427e-01	4.733427e-01	4.733427e-01
2.361000e+00	4.722321e-01	4.722321e-01	4.722321e-01
2.362000e+00	4.709740e-01	4.709740e-01	4.709740e-01
2.363000e+00	4.695796e-01	4.695796e-01	4.695796e-01
2.364000e+00	4.680621e-01	4.680621e-01	4.680621e-01
2.365000e+00	4.664363e-01	4.664363e-01	4.664363e-01
2.366000e+00	4.647186e-01	4.647186e-01	4.647186e-01
2.367000e+00	4.629268e-01	4.629268e-01	4.629268e-01
2.368000e+00	4.610799e-01	4.610799e-01	4.610799e-01
2.369000e+00	4.591978e-01	4.591978e-01	4.591978e-01
2.370000e+00	4.573011e-01	4.573011e-01	4.573011e-01
2.371000e+00	4.554111e-01	4.554111e-01	4.554111e-01
2.372000e+00	4.535490e-01	4.535490e-01	4.535490e-01
2.373000e+00	4.517360e-01	4.517360e-01	4.517360e-01
2.374000e+00	4.499930e-01	4.499930e-01	4.499930e-01
2.375000e+00	4.483399e-01	4.483399e-01	4.483399e-01
2.376000e+00	4.467959e-01	4.467959e-01	4.467959e-01
2.377000e+00	4.453785e-01	4.453785e-01	4.453785e-01
2.378000e+00	4.441041e-01	4.441041e-01	4.441041e-01
2.379000e+00	4.429869e-01	4.429869e-01	4.429869e-01
2.380000e+00	4.420393e-01	4.420393e-01	4.420393e-01
2.381000e+00	4.412716e-01	4.412716e-01	4.412716e-01
2.382000e+00	4.406915e-01	4.406915e-01	4.406915e-01
2.383000e+00	4.403046e-01	4.403046e-01	4.403046e-01
2.384000e+00	4.401138e-01	4.401138e-01	4.401138e-01
2.385000e+00	4.401198e-01	4.401198e-01	4.401198e-01
2.386000e+00	4.403207e-01	4.403207e-01	4.403207e-01
2.387000e+00	4.407124e-01	4.407124e-01	4.407124e-01
2.388000e+00	4.412884e-01	4.412884e-01	4.412884e-01
2.389000e+00	4.420403e-01	4.420403e-01	4.420403e-01
2.390000e+00	4.429576e-01	4.429576e-01	4.429576e-01
2.391000e+00	4.440282e-01	4.440282e-01	4.440282e-01
2.392000e+00	4.452386e-01	4.452386e-01	4.452386e-01
2.393000e+00	4.465738e-01	4.465738e-01	4.465738e-01
2.394000e+00	4.480178e-01	4.480178e-01	4.480178e-01
2.395000e+00	4.495539e-01	4.495539e-01	4.495539e-01
2.396000e+00	4.511646e-01	4.511646e-01	4.511646e-01
2.397000e+00	4.528321e-01	4.528321e-01	4.528321e-01
2.398000e+00	4.545386e-01	4.545386e-01	4.545386e-01
2.399000e+00	4.562662e-01	4.562662e-01	4.562662e-01
2.400000e+00	4.579974e-01	4.579974e-01	4.579974e-01
2.401000e+00	4.597152e-01	4.597152e-01	4.597152e-01
2.402000e+00	4.614035e-01	4.614035e-01	4.614035e-01
2.403000e+00	4.630469e-01	4.630469e-01	4.630469e-01
2.404000e+00	4.646313e-01	4.646313e-01	4.646313e-01
2.405000e+00	4.661441e-01	4.661441e-01	4.661441e-01
2.406000e+00	4.675740e-01	4.675740e-01	4.675740e-01
2.407000e+00	4.689116e-01	4.689116e-01	4.689116e-01
2.408000e+00	4.701494e-01	4.701494e-01	4.701494e-01
2.409000e+00	4.712817e-01	4.712817e-01	4.712817e-01
2.410000e+00	4.723052e-01	4.723052e-01	4.723052e-01
2.411000e+00	4.732186e-01	4.732186e-01	4.732186e-01
2.412000e+00	4.740228e-01	4.740228e-01	4.740228e-01
2.413000e+00	4.747210e-01	4.747210e-01	4.747210e-01
2.414000e+00	4.753181e-01	4.753181e-01	4.753181e-01
2.415000e+00	4.758214e-01	4.758214e-01	4.758214e-01
2.416000e+00	4.762396e-01	4.762396e-01	4.762396e-01
2.417000e+00	4.765829e-01	4.765829e-01	4.765829e-01
2.418000e+00	4.768629e-01	4.768629e-01	4.768629e-01
2.419000e+00	4.770919e-01	4.770919e-01	4.770919e-01
2.420000e+00	4.772830e-01	4.772830e-01	4.772830e-01
2.421000e+00	4.774493e-01	4.774493e-01	4.774493e-01
2.422000e+00	4.776042e-01	4.776042e-01	4.776042e-01
2.423000e+00	4.777604e-01	4.777604e-01	4.777604e-01
2.424000e+00	4.779300e-01	4.779300e-01	4.779300e-01
2.425000e+00	4.781245e-01	4.781245e-01	4.781245e-01
2.426000e+00	4.783541e-01	4.783541e-01	4.783541e-01
2.427000e+00	4.786279e-01	4.786279e-01	4.786279e-01
2.428000e+00	4.789536e-01	4.789536e-01	4.789536e-01
2.429000e+00	4.793379e-01	4.793379e-01	4.793379e-01
2.430000e+00	4.797860e-01	4.797860e-01	4.797860e-01
2.431000e+00	4.803019e-01	4.803019e-01	4.803019e-01
2.432000e+00	4.808888e-01	4.808888e-01	4.808888e-01
2.433000e+00	4.815483e-01	4.815483e-01	4.815483e-01
2.434000e+00	4.822817e-01	4.822817e-01	4.822817e-01
2.435000e+00	4.830891e-01	4.830891e-01	4.830891e-01
2.436000e+00	4.839702e-01	4.839702e-01	4.839702e-01
2.437000e+00	4.849237e-01	4.849237e-01	4.849237e-01
2.438000e+00	4.859482e-01	4.859482e-01	4.859482e-01
2.439000e+00	4.870412e-01	4.870412e-01	4.870412e-01
2.440000e+00	4.882002e-01	4.882002e-01	4.882002e-01
2.441000e+00	4.894217e-01	4.894217e-01	4.894217e-01
2.442000e+00	4.907017e-01	4.907017e-01	4.907017e-01
2.443000e+00	4.920355e-01	4.920355e-01	4.920355e-01
2.444000e+00	4.934176e-01	4.934176e-01	4.934176e-01
2.445000e+00	4.948417e-01	4.948417e-01	4.948417e-01
2.446000e+00	4.963006e-01	4.963006e-01	4.963006e-01
2.447000e+00	4.977862e-01	4.977862e-01	4.977862e-01
2.448000e+00	4.992895e-01	4.992895e-01	4.992895e-01
2.449000e+00	5.008009e-01	5.008009e-01	5.008009e-01
2.450000e+00	5.023097e-01	5.023097e-01	5.023097e-01
2.451000e+00	5.038048e-01	5.038048e-01	5.038048e-01
2.452000e+00	5.052747e-01	5.052747e-01	5.052747e-01
2.453000e+00	5.067074e-01	5.067074e-01	5.067074e-01
2.454000e+00	5.080909e-01	5.080909e-01	5.080909e-01
2.455000e+00	5.094131e-01	5.094131e-01	5.094131e-01
2.456000e+00	5.106621e-01	5.106621e-01	5.106621e-01
2.457000e+00	5.118267e-01	5.118267e-01	5.118267e-01
2.458000e+00	5.128959e-01	5.128959e-01	5.128959e-01
2.459000e+00	5.138593e-01	5.138593e-01	5.138593e-01
2.460000e+00	5.147075e-01	5.147075e-01	5.147075e-01
2.461000e+00	5.154316e-01	5.154316e-01	5.154316e-01
2.462000e+00	5.160239e-01	5.160239e-01	5.160239e-01
2.463000e+00	5.164775e-01	5.164775e-01	5.164775e-01
2.464000e+00	5.167863e-01	5.167863e-01	5.167863e-01
2.465000e+00	5.169457e-01	5.169457e-01	5.169457e-01
2.466000e+00	5.169520e-01	5.169520e-01	5.169520e-01
2.467000e+00	5.168028e-01	5.168028e-01	5.168028e-01
2.468000e+00	5.164972e-01	5.164972e-01	5.164972e-01
2.469000e+00	5.160358e-01	5.160358e-01	5.160358e-01
2.470000e+00	5.154207e-01	5.154207e-01	5.154207e-01
2.471000e+00	5.146561e-01	5.146561e-01	5.146561e-01
2.472000e+00	5.137479e-01	5.137479e-01	5.137479e-01
2.473000e+00	5.127042e-01	5.127042e-01	5.127042e-01
2.474000e+00	5.115352e-01	5.115352e-01	5.115352e-01
2.475000e+00	5.102532e-01	5.102532e-01	5.102532e-01
2.476000e+00	5.088731e-01	5.088731e-01	5.088731e-01
2.477000e+00	5.074114e-01	5.074114e-01	5.074114e-01
2.478000e+00	5.058870e-01	5.058870e-01	5.058870e-01
2.479000e+00	5.043208e-01	5.043208e-01	5.043208e-01
2.480000e+00	5.027351e-01	5.027351e-01	5.027351e-01
2.481000e+00	5.011537e-01	5.011537e-01	5.011537e-01
2.482000e+00	4.996016e-01	4.996016e-01	4.996016e-01
2.483000e+00	4.981045e-01	4.981045e-01	4.981045e-01
2.484000e+00	4.966884e-01	4.966884e-01	4.966884e-01
2.485000e+00	4.953792e-01	4.953792e-01	4.953792e-01
2.486000e+00	4.942023e-01	4.942023e-01	4.942023e-01
2.487000e+00	4.931821e-01	4.931821e-01	4.931821e-01
2.488000e+00	4.923416e-01	4.923416e-01	4.923416e-01
2.489000e+00	4.917018e-01	4.917018e-01	4.917018e-01
2.490000e+00	4.912817e-01	4.912817e-01	4.912817e-01
2.491000e+00	4.910974e-01	4.910974e-01	4.910974e-01
2.492000e+00	4.911622e-01	4.911622e-01	4.911622e-01
2.493000e+00	4.914861e-01	4.914861e-01	4.914861e-01
2.494000e+00	4.920756e-01	4.920756e-01	4.920756e-01
2.495000e+00	4.929338e-01	4.929338e-01	4.929338e-01
2.496000e+00	4.940599e-01	4.940599e-01	4.940599e-01
2.497000e+00	4.954495e-01	4.954495e-01	4.954495e-01
2.498000e+00	4.970947e-01	4.970947e-01	4.970947e-01
2.499000e+00	4.989839e-01	4.989839e-01	4.989839e-01
2.500000e+00	5.011023e-01	5.011023e-01	5.011023e-01
2.501000e+00	5.034319e-01	5.034319e-01	5.034319e-01
2.502000e+00	5.059519e-01	5.059519e-01	5.059519e-01
2.503000e+00	5.086388e-01	5.086388e-01	5.086388e-01
2.504000e+00	5.114670e-01	5.114670e-01	5.114670e-01
2.505000e+00	5.144090e-01	5.144090e-01	5.144090e-01
2.506000e+00	5.174355e-01	5.174355e-01	5.174355e-01
2.507000e+00	5.205166e-01	5.205166e-01	5.205166e-01
2.508000e+00	5.236211e-01	5.236211e-01	5.236211e-01
2.509000e+00	5.267179e-01	5.267179e-01	5.267179e-01
2.510000e+00	5.297756e-01	5.297756e-01	5.297756e-01
2.511000e+00	5.327637e-01	5.327637e-01	5.327637e-01
2.512000e+00	5.356520e-01	5.356520e-01	5.356520e-01
2.513000e+00	5.384121e-01	5.384121e-01	5.384121e-01
2.514000e+00	5.410168e-01	5.410168e-01	5.410168e-01
2.515000e+00	5.434409e-01	5.434409e-01	5.434409e-01
2.516000e+00	5.456614e-01	5.456614e-01	5.456614e-01
2.517000e+00	5.476575e-01	5.476575e-01	5.476575e-01
2.518000e+00	5.494114e-01	5.494114e-01	5.494114e-01
2.519000e+00	5.509076e-01	5.509076e-01	5.509076e-01
2.520000e+00	5.521337e-01	5.521337e-01	5.521337e-01
2.521000e+00	5.530802e-01	5.530802e-01	5.530802e-01
2.522000e+00	5.537404e-01	5.537404e-01	5.537404e-01
2.523000e+00	5.541107e-01	5.541107e-01	5.541107e-01
2.524000e+00	5.541901e-01	5.541901e-01	5.541901e-01
2.525000e+00	5.539805e-01	5.539805e-01	5.539805e-01
2.526000e+00	5.534864e-01	5.534864e-01	5.534864e-01
2.527000e+00	5.527151e-01	5.527151e-01	5.527151e-01
2.528000e+00	5.516761e-01	5.516761e-01	5.516761e-01
2.529000e+00	5.503815e-01	5.503815e-01	5.503815e-01
2.530000e+00	5.488453e-01	5.488453e-01	5.488453e-01
2.531000e+00	5.470840e-01	5.470840e-01	5.470840e-01
2.532000e+00	5.451158e-01	5.451158e-01	5.451158e-01
2.533000e+00	5.429612e-01	5.429612e-01	5.429612e-01
2.534000e+00	5.406420e-01	5.406420e-01	5.406420e-01
2.535000e+00	5.381818e-01	5.381818e-01	5.381818e-01
2.536000e+00	5.356056e-01	5.356056e-01	5.356056e-01
2.537000e+00	5.329396e-01	5.329396e-01	5.329396e-01
2.538000e+00	5.302111e-01	5.302111e-01	5.302111e-01
2.539000e+00	5.274480e-01	5.274480e-01	5.274480e-01
2.540000e+00	5.246787e-01	5.246787e-01	5.246787e-01
2.541000e+00	5.219319e-01	5.219319e-01	5.219319e-01
2.542000e+00	5.192360e-01	5.192360e-01	5.192360e-01
2.543000e+00	5.166192e-01	5.166192e-01	5.166192e-01
2.544000e+00	5.141090e-01	5.141090e-01	5.141090e-01
2.545000e+00	5.117317e-01	5.117317e-01	5.117317e-01
2.546000e+00	5.095127e-01	5.095127e-01	5.095127e-01
2.547000e+00	5.074756e-01	5.074756e-01	5.074756e-01
2.548000e+00	5.056427e-01	5.056427e-01	5.056427e-01
2.549000e+00	5.040341e-01	5.040341e-01	5.040341e-01
2.550000e+00	5.026681e-01	5.026681e-01	5.026681e-01
2.551000e+00	5.015609e-01	5.015609e-01	5.015609e-01
2.552000e+00	5.007264e-01	5.007264e-01	5.007264e-01
2.553000e+00	5.001763e-01	5.001763e-01	5.001763e-01
2.554000e+00	4.999197e-01	4.999197e-01	4.999197e-01
2.555000e+00	4.999636e-01	4.999636e-01	4.999636e-01
2.556000e+00	5.003122e-01	5.003122e-01	5.003122e-01
2.557000e+00	5.009675e-01	5.009675e-01	5.009675e-01
2.558000e+00	5.019287e-01	5.019287e-01	5.019287e-01
2.559000e+00	5.031929e-01	5.031929e-01	5.031929e-01
2.560000e+00	5.047541e-01	5.047541e-01	5.047541e-01
2.561000e+00	5.066043e-01	5.066043e-01	5.066043e-01
2.562000e+00	5.087328e-01	5.087328e-01	5.087328e-01
2.563000e+00	5.111264e-01	5.111264e-01	5.111264e-01
2.564000e+00	5.137699e-01	5.137699e-01	5.137699e-01
2.565000e+00	5.166454e-01	5.166454e-01	5.166454e-01
2.566000e+00	5.197333e-01	5.197333e-01	5.197333e-01
2.567000e+00	5.230115e-01	5.230115e-01	5.230115e-01
2.568000e+00	5.264564e-01	5.264564e-01	5.264564e-01
2.569000e+00	5.300424e-01	5.300424e-01	5.300424e-01
2.570000e+00	5.337422e-01	5.337422e-01	5.337422e-01
2.571000e+00	5.375273e-01	5.375273e-01	5.375273e-01
2.572000e+00	5.413676e-01	5.413676e-01	5.413676e-01
2.573000e+00	5.452319e-01	5.452319e-01	5.452319e-01
2.574000e+00	5.490881e-01	5.490881e-01	5.490881e-01
2.575000e+00	5.529031e-01	5.529031e-01	5.529031e-01
2.576000e+00	5.566435e-01	5.566435e-01	5.566435e-01
2.577000e+00	5.602753e-01	5.602753e-01	5.602753e-01
2.578000e+00	5.637648e-01	5.637648e-01	5.637648e-01
2.579000e+00	5.670783e-01	5.670783e-01	5.670783e-01
2.580000e+00	5.701831e-01	5.701831e-01	5.701831e-01
2.581000e+00	5.730476e-01	5.730476e-01	5.730476e-01
2.582000e+00	5.756417e-01	5.756417e-01	5.756417e-01
2.583000e+00	5.779375e-01	5.779375e-01	5.779375e-01
2.584000e+00	5.799099e-01	5.799099e-01	5.799099e-01
2.585000e+00	5.815368e-01	5.815368e-01	5.815368e-01
2.586000e+00	5.827998e-01	5.827998e-01	5.827998e-01
2.587000e+00	5.836846e-01	5.836846e-01	5.836846e-01
2.588000e+00	5.841812e-01	5.841812e-01	5.841812e-01
2.589000e+00	5.842845e-01	5.842845e-01	5.842845e-01
2.590000e+00	5.839945e-01	5.839945e-01	5.839945e-01
2.591000e+00	5.833160e-01	5.833160e-01	5.833160e-01
2.592000e+00	5.822590e-01	5.822590e-01	5.822590e-01
2.593000e+00	5.808387e-01	5.808387e-01	5.808387e-01
2.594000e+00	5.790749e-01	5.790749e-01	5.790749e-01
2.595000e+00	5.769920e-01	5.769920e-01	5.769920e-01
2.596000e+00	5.746190e-01	5.746190e-01	5.746190e-01
2.597000e+00	5.719883e-01	5.719883e-01	5.719883e-01
2.598000e+00	5.691359e-01	5.691359e-01	5.691359e-01
2.599000e+00	5.661010e-01	5.661010e-01	5.661010e-01
2.600000e+00	5.629248e-01	5.629248e-01	5.629248e-01
2.601000e+00	5.596509e-01	5.596509e-01	5.596509e-01
2.602000e+00	5.563238e-01	5.563238e-01	5.563238e-01
2.603000e+00	5.529893e-01	5.529893e-01	5.529893e-01
2.604000e+00	5.496932e-01	5.496932e-01	5.496932e-01
2.605000e+00	5.464812e-01	5.464812e-01	5.464812e-01
2.606000e+00	5.433984e-01	5.433984e-01	5.433984e-01
2.607000e+00	5.404883e-01	5.404883e-01	5.404883e-01
2.608000e+00	5.377929e-01	5.377929e-01	5.377929e-01
2.609000e+00	5.353518e-01	5.353518e-01	5.353518e-01
2.610000e+00	5.332021e-01	5.332021e-01	5.332021e-01
2.611000e+00	5.313778e-01	5.313778e-01	5.313778e-01
2.612000e+00	5.299094e-01	5.299094e-01	5.299094e-01
2.613000e+00	5.288237e-01	5.288237e-01	5.288237e-01
2.614000e+00	5.281436e-01	5.281436e-01	5.281436e-01
2.615000e+00	5.278877e-01	5.278877e-01	5.278877e-01
2.616000e+00	5.280704e-01	5.280704e-01	5.280704e-01
2.617000e+00	5.287014e-01	5.287014e-01	5.287014e-01
2.618000e+00	5.297861e-01	5.297861e-01	5.297861e-01
2.619000e+00	5.313252e-01	5.313252e-01	5.313252e-01
2.620000e+00	5.333149e-01	5.333149e-01	5.333149e-01
2.621000e+00	5.357467e-01	5.357467e-01	5.357467e-01
2.622000e+00	5.386080e-01	5.386080e-01	5.386080e-01
2.623000e+00	5.418818e-01	5.418818e-01	5.418818e-01
2.624000e+00	5.455468e-01	5.455468e-01	5.455468e-01
2.625000e+00	5.495782e-01	5.495782e-01	5.495782e-01
2.626000e+00	5.539471e-01	5.539471e-01	5.539471e-01
2.627000e+00	5.586217e-01	5.586217e-01	5.586217e-01
2.628000e+00	5.635668e-01	5.635668e-01	5.635668e-01
2.629000e+00	5.687448e-01	5.687448e-01	5.687448e-01
2.630000e+00	5.741153e-01	5.741153e-01	5.741153e-01
2.631000e+00	5.796364e-01	5.796364e-01	5.796364e-01
2.632000e+00	5.852641e-01	5.852641e-01	5.852641e-01
2.633000e+00	5.909535e-01	5.909535e-01	5.909535e-01
2.634000e+00	5.966586e-01	5.966586e-01	5.966586e-01
2.635000e+00	6.023328e-01	6.023328e-01	6.023328e-01
2.636000e+00	6.079294e-01	6.079294e-01	6.079294e-01
2.637000e+00	6.134015e-01	6.134015e-01	6.134015e-01
2.638000e+00	6.187031e-01	6.187031e-01	6.187031e-01
2.639000e+00	6.237887e-01	6.237887e-01	6.237887e-01
2.640000e+00	6.286138e-01	6.286138e-01	6.286138e-01
2.641000e+00	6.331356e-01	6.331356e-01	6.331356e-01
2.642000e+00	6.373128e-01	6.373128e-01	6.373128e-01
2.643000e+00	6.411067e-01	6.411067e-01	6.411067e-01
2.644000e+00	6.444807e-01	6.444807e-01	6.444807e-01
2.645000e+00	6.474014e-01	6.474014e-01	6.474014e-01
2.646000e+00	6.498386e-01	6.498386e-01	6.498386e-01
2.647000e+00	6.517657e-01	6.517657e-01	6.517657e-01
2.648000e+00	6.531601e-01	6.531601e-01	6.531601e-01
2.649000e+00	6.540036e-01	6.540036e-01	6.540036e-01
2.650000e+00	6.542826e-01	6.542826e-01	6.542826e-01
2.651000e+00	6.539882e-01	6.539882e-01	6.539882e-01
2.652000e+00	6.531165e-01	6.531165e-01	6.531165e-01
2.653000e+00	6.516686e-01	6.516686e-01	6.516686e-01
2.654000e+00	6.496507e-01	6.496507e-01	6.496507e-01
2.655000e+00	6.470742e-01	6.470742e-01	6.470742e-01
2.656000e+00	6.439551e-01	6.439551e-01	6.439551e-01
2.657000e+00	6.403144e-01	6.403144e-01	6.403144e-01
2.658000e+00	6.361777e-01	6.361777e-01	6.361777e-01
2.659000e+00	6.315747e-01	6.315747e-01	6.315747e-01
2.660000e+00	6.265395e-01	6.265395e-01	6.265395e-01
2.661000e+00	6.211095e-01	6.211095e-01	6.211095e-01
2.662000e+00	6.153260e-01	6.153260e-01	6.153260e-01
2.663000e+00	6.092330e-01	6.092330e-01	6.092330e-01
2.664000e+00	6.028777e-01	6.028777e-01	6.028777e-01
2.665000e+00	5.963093e-01	5.963093e-01	5.963093e-01
2.666000e+00	5.895794e-01	5.895794e-01	5.895794e-01
2.667000e+00	5.827412e-01	5.827412e-01	5.827412e-01
2.668000e+00	5.758491e-01	5.758491e-01	5.758491e-01
2.669000e+00	5.689584e-01	5.689584e-01	5.689584e-01
2.670000e+00	5.621249e-01	5.621249e-01	5.621249e-01
2.671000e+00	5.554041e-01	5.554041e-01	5.554041e-01
2.672000e+00	5.488509e-01	5.488509e-01	5.488509e-01
2.673000e+00	5.425191e-01	5.425191e-01	5.425191e-01
2.674000e+00	5.364606e-01	5.364606e-01	5.364606e-01
2.675000e+00	5.307250e-01	5.307250e-01	5.307250e-01
2.676000e+00	5.253588e-01	5.253588e-01	5.253588e-01
2.677000e+00	5.204052e-01	5.204052e-01	5.204052e-01
2.678000e+00	5.159032e-01	5.159032e-01	5.159032e-01
2.679000e+00	5.118874e-01	5.118874e-01	5.118874e-01
2.680000e+00	5.083871e-01	5.083871e-01	5.083871e-01
2.681000e+00	5.054265e-01	5.054265e-01	5.054265e-01
2.682000e+00	5.030241e-01	5.030241e-01	5.030241e-01
2.683000e+00	5.011925e-01	5.011925e-01	5.011925e-01
2.684000e+00	4.999382e-01	4.999382e-01	4.999382e-01
2.685000e+00	4.992619e-01	4.992619e-01	4.992619e-01
2.686000e+00	4.991581e-01	4.991581e-01	4.991581e-01
2.687000e+00	4.996157e-01	4.996157e-01	4.996157e-01
2.688000e+00	5.006176e-01	5.006176e-01	5.006176e-01
2.689000e+00	5.021417e-01	5.021417e-01	5.021417e-01
2.690000e+00	5.041606e-01	5.041606e-01	5.041606e-01
2.691000e+00	5.066424e-01	5.066424e-01	5.066424e-01
2.692000e+00	5.095508e-01	5.095508e-01	5.095508e-01
2.693000e+00	5.128459e-01	5.128459e-01	5.128459e-01
2.694000e+00	5.164845e-01	5.164845e-01	5.164845e-01
2.695000e+00	5.204204e-01	5.204204e-01	5.204204e-01
2.696000e+00	5.246056e-01	5.246056e-01	5.246056e-01
2.697000e+00	5.289899e-01	5.289899e-01	5.289899e-01
2.698000e+00	5.335222e-01	5.335222e-01	5.335222e-01
2.699000e+00	5.381507e-01	5.381507e-01	5.381507e-01
2.700000e+00	5.428232e-01	5.428232e-01	5.428232e-01
2.701000e+00	5.474880e-01	5.474880e-01	5.474880e-01
2.702000e+00	5.520943e-01	5.520943e-01	5.520943e-01
2.703000e+00	5.565922e-01	5.565922e-01	5.565922e-01
2.704000e+00	5.609338e-01	5.609338e-01	5.609338e-01
2.705000e+00	5.650732e-01	5.650732e-01	5.650732e-01
2.706000e+00	5.689669e-01	5.689669e-01	5.689669e-01
2.707000e+00	5.725743e-01	5.725743e-01	5.725743e-01
2.708000e+00	5.758580e-01	5.758580e-01	5.758580e-01
2.709000e+00	5.787843e-01	5.787843e-01	5.787843e-01
2.710000e+00	5.813231e-01	5.813231e-01	5.813231e-01
2.711000e+00	5.834486e-01	5.834486e-01	5.834486e-01
2.712000e+00	5.851393e-01	5.851393e-01	5.851393e-01
2.713000e+00	5.863783e-01	5.863783e-01	5.863783e-01
2.714000e+00	5.871538e-01	5.871538e-01	5.871538e-01
2.715000e+00	5.874588e-01	5.874588e-01	5.874588e-01
2.716000e+00	5.872918e-01	5.872918e-01	5.872918e-01
2.717000e+00	5.866564e-01	5.866564e-01	5.866564e-01
2.718000e+00	5.855620e-01	5.855620e-01	5.855620e-01
2.719000e+00	5.840232e-01	5.840232e-01	5.840232e-01
2.720000e+00	5.820604e-01	5.820604e-01	5.820604e-01
2.721000e+00	5.796993e-01	5.796993e-01	5.796993e-01
2.722000e+00	5.769711e-01	5.769711e-01	5.769711e-01
2.723000e+00	5.739121e-01	5.739121e-01	5.739121e-01
2.724000e+00	5.705633e-01	5.705633e-01	5.705633e-01
2.725000e+00	5.669706e-01	5.669706e-01	5.669706e-01
2.726000e+00	5.631837e-01	5.631837e-01	5.631837e-01
2.727000e+00	5.592559e-01	5.592559e-01	5.592559e-01
2.728000e+00	5.552438e-01	5.552438e-01	5.552438e-01
2.729000e+00	5.512060e-01	5.512060e-01	5.512060e-01
2.730000e+00	5.472031e-01	5.472031e-01	5.472031e-01
2.731000e+00	5.432967e-01	5.432967e-01	5.432967e-01
2.732000e+00	5.395484e-01	5.395484e-01	5.395484e-01
2.733000e+00	5.360196e-01	5.360196e-01	5.360196e-01
2.734000e+00	5.327703e-01	5.327703e-01	5.327703e-01
2.735000e+00	5.298584e-01	5.298584e-01	5.298584e-01
2.736000e+00	5.273394e-01	5.273394e-01	5.273394e-01
2.737000e+00	5.252651e-01	5.252651e-01	5.252651e-01
2.738000e+00	5.236837e-01	5.236837e-01	5.236837e-01
2.739000e+00	5.226385e-01	5.226385e-01	5.226385e-01
2.740000e+00	5.221678e-01	5.221678e-01	5.221678e-01
2.741000e+00	5.223045e-01	5.223045e-01	5.223045e-01
2.742000e+00	5.230755e-01	5.230755e-01	5.230755e-01
2.743000e+00	5.245012e-01	5.245012e-01	5.245012e-01
2.744000e+00	5.265958e-01	5.265958e-01	5.265958e-01
2.745000e+00	5.293666e-01	5.293666e-01	5.293666e-01
2.746000e+00	5.328141e-01	5.328141e-01	5.328141e-01
2.747000e+00	5.369317e-01	5.369317e-01	5.369317e-01
2.748000e+00	5.417063e-01	5.417063e-01	5.417063e-01
2.749000e+00	5.471176e-01	5.471176e-01	5.471176e-01
2.750000e+00	5.531387e-01	5.531387e-01	5.531387e-01
2.751000e+00	5.597365e-01	5.597365e-01	5.597365e-01
2.752000e+00	5.668717e-01	5.668717e-01	5.668717e-01
2.753000e+00	5.744991e-01	5.744991e-01	5.744991e-01
2.754000e+00	5.825686e-01	5.825686e-01	5.825686e-01
2.755000e+00	5.910250e-01	5.910250e-01	5.910250e-01
2.756000e+00	5.998091e-01	5.998091e-01	5.998091e-01
2.757000e+00	6.088580e-01	6.088580e-01	6.088580e-01
2.758000e+00	6.181056e-01	6.181056e-01	6.181056e-01
2.759000e+00	6.274836e-01	6.274836e-01	6.274836e-01
2.760000e+00	6.369218e-01	6.369218e-01	6.369218e-01
2.761000e+00	6.463487e-01	6.463487e-01	6.463487e-01
2.762000e+00	6.556923e-01	6.556923e-01	6.556923e-01
2.763000e+00	6.648807e-01	6.648807e-01	6.648807e-01
2.764000e+00	6.738423e-01	6.738423e-01	6.738423e-01
2.765000e+00	6.825072e-01	6.825072e-01	6.825072e-01
2.766000e+00	6.908069e-01	6.908069e-01	6.908069e-01
2.767000e+00	6.986758e-01	6.986758e-01	6.986758e-01
2.768000e+00	7.060511e-01	7.060511e-01	7.060511e-01
2.769000e+00	7.128740e-01	7.128740e-01	7.128740e-01
2.770000e+00	7.190900e-01	7.190900e-01	7.190900e-01
2.771000e+00	7.246497e-01	7.246497e-01	7.246497e-01
2.772000e+00	7.295094e-01	7.295094e-01	7.295094e-01
2.773000e+00	7.336315e-01	7.336315e-01	7.336315e-01
2.774000e+00	7.369853e-01	7.369853e-01	7.369853e-01
2.775000e+00	7.395471e-01	7.395471e-01	7.395471e-01
2.776000e+00	7.413007e-01	7.413007e-01	7.413007e-01
