# time(ps) 	kappa_ev_mean	kappa_ev_upper	kappa_ev_lower
5.962000e+00	-2.705262e-08	-2.705262e-08	-2.705262e-08
5.963000e+00	-2.710515e-08	-2.710515e-08	-2.710515e-08
5.964000e+00	-2.715641e-08	-2.715641e-08	-2.715641e-08
5.965000e+00	-2.720601e-08	-2.720601e-08	-2.720601e-08
5.966000e+00	-2.725356e-08	-2.725356e-08	-2.725356e-08
5.967000e+00	-2.729866e-08	-2.729866e-08	-2.729866e-08
5.968000e+00	-2.734092e-08	-2.734092e-08	-2.734092e-08
5.969000e+00	-2.737996e-08	-2.737996e-08	-2.737996e-08
5.970000e+00	-2.741540e-08	-2.741540e-08	-2.741540e-08
5.971000e+00	-2.744688e-08	-2.744688e-08	-2.744688e-08
5.972000e+00	-2.747405e-08	-2.747405e-08	-2.747405e-08
5.973000e+00	-2.749657e-08	-2.749657e-08	-2.749657e-08
5.974000e+00	-2.751413e-08	-2.751413e-08	-2.751413e-08
5.975000e+00	-2.752644e-08	-2.752644e-08	-2.752644e-08
5.976000e+00	-2.753324e-08	-2.753324e-08	-2.753324e-08
5.977000e+00	-2.753431e-08	-2.753431e-08	-2.753431e-08
5.978000e+00	-2.752943e-08	-2.752943e-08	-2.752943e-08
5.979000e+00	-2.751846e-08	-2.751846e-08	-2.751846e-08
5.980000e+00	-2.750127e-08	-2.750127e-08	-2.750127e-08
5.981000e+00	-2.747777e-08	-2.747777e-08	-2.747777e-08
5.982000e+00	-2.744792e-08	-2.744792e-08	-2.744792e-08
5.983000e+00	-2.741173e-08	-2.741173e-08	-2.741173e-08
5.984000e+00	-2.736924e-08	-2.736924e-08	-2.736924e-08
5.985000e+00	-2.732055e-08	-2.732055e-08	-2.732055e-08
5.986000e+00	-2.726579e-08	-2.726579e-08	-2.726579e-08
5.987000e+00	-2.720514e-08	-2.720514e-08	-2.720514e-08
5.988000e+00	-2.713885e-08	-2.713885e-08	-2.713885e-08
5.989000e+00	-2.706717e-08	-2.706717e-08	-2.706717e-08
5.990000e+00	-2.699044e-08	-2.699044e-08	-2.699044e-08
5.991000e+00	-2.690902e-08	-2.690902e-08	-2.690902e-08
5.992000e+00	-2.682330e-08	-2.682330e-08	-2.682330e-08
5.993000e+00	-2.673372e-08	-2.673372e-08	-2.673372e-08
5.994000e+00	-2.664078e-08	-2.664078e-08	-2.664078e-08
5.995000e+00	-2.654496e-08	-2.654496e-08	-2.654496e-08
5.996000e+00	-2.644683e-08	-2.644683e-08	-2.644683e-08
5.997000e+00	-2.634695e-08	-2.634695e-08	-2.634695e-08
5.998000e+00	-2.624590e-08	-2.624590e-08	-2.624590e-08
5.999000e+00	-2.614431e-08	-2.614431e-08	-2.614431e-08
6.000000e+00	-2.604280e-08	-2.604280e-08	-2.604280e-08
6.001000e+00	-2.594201e-08	-2.594201e-08	-2.594201e-08
6.002000e+00	-2.584258e-08	-2.584258e-08	-2.584258e-08
6.003000e+00	-2.574518e-08	-2.574518e-08	-2.574518e-08
6.004000e+00	-2.565044e-08	-2.565044e-08	-2.565044e-08
6.005000e+00	-2.555901e-08	-2.555901e-08	-2.555901e-08
6.006000e+00	-2.547151e-08	-2.547151e-08	-2.547151e-08
6.007000e+00	-2.538857e-08	-2.538857e-08	-2.538857e-08
6.008000e+00	-2.531078e-08	-2.531078e-08	-2.531078e-08
6.009000e+00	-2.523871e-08	-2.523871e-08	-2.523871e-08
6.010000e+00	-2.517289e-08	-2.517289e-08	-2.517289e-08
6.011000e+00	-2.511385e-08	-2.511385e-08	-2.511385e-08
6.012000e+00	-2.506204e-08	-2.506204e-08	-2.506204e-08
6.013000e+00	-2.501790e-08	-2.501790e-08	-2.501790e-08
6.014000e+00	-2.498182e-08	-2.498182e-08	-2.498182e-08
6.015000e+00	-2.495413e-08	-2.495413e-08	-2.495413e-08
6.016000e+00	-2.493513e-08	-2.493513e-08	-2.493513e-08
6.017000e+00	-2.492506e-08	-2.492506e-08	-2.492506e-08
6.018000e+00	-2.492411e-08	-2.492411e-08	-2.492411e-08
6.019000e+00	-2.493240e-08	-2.493240e-08	-2.493240e-08
6.020000e+00	-2.495001e-08	-2.495001e-08	-2.495001e-08
6.021000e+00	-2.497696e-08	-2.497696e-08	-2.497696e-08
6.022000e+00	-2.501323e-08	-2.501323e-08	-2.501323e-08
6.023000e+00	-2.505870e-08	-2.505870e-08	-2.505870e-08
6.024000e+00	-2.511325e-08	-2.511325e-08	-2.511325e-08
6.025000e+00	-2.517667e-08	-2.517667e-08	-2.517667e-08
6.026000e+00	-2.524871e-08	-2.524871e-08	-2.524871e-08
6.027000e+00	-2.532906e-08	-2.532906e-08	-2.532906e-08
6.028000e+00	-2.541738e-08	-2.541738e-08	-2.541738e-08
6.029000e+00	-2.551327e-08	-2.551327e-08	-2.551327e-08
6.030000e+00	-2.561631e-08	-2.561631e-08	-2.561631e-08
6.031000e+00	-2.572603e-08	-2.572603e-08	-2.572603e-08
6.032000e+00	-2.584191e-08	-2.584191e-08	-2.584191e-08
6.033000e+00	-2.596344e-08	-2.596344e-08	-2.596344e-08
6.034000e+00	-2.609006e-08	-2.609006e-08	-2.609006e-08
6.035000e+00	-2.622119e-08	-2.622119e-08	-2.622119e-08
6.036000e+00	-2.635627e-08	-2.635627e-08	-2.635627e-08
6.037000e+00	-2.649470e-08	-2.649470e-08	-2.649470e-08
6.038000e+00	-2.663588e-08	-2.663588e-08	-2.663588e-08
6.039000e+00	-2.677923e-08	-2.677923e-08	-2.677923e-08
6.040000e+00	-2.692416e-08	-2.692416e-08	-2.692416e-08
6.041000e+00	-2.707011e-08	-2.707011e-08	-2.707011e-08
6.042000e+00	-2.721653e-08	-2.721653e-08	-2.721653e-08
6.043000e+00	-2.736288e-08	-2.736288e-08	-2.736288e-08
6.044000e+00	-2.750866e-08	-2.750866e-08	-2.750866e-08
6.045000e+00	-2.765339e-08	-2.765339e-08	-2.765339e-08
6.046000e+00	-2.779662e-08	-2.779662e-08	-2.779662e-08
6.047000e+00	-2.793795e-08	-2.793795e-08	-2.793795e-08
6.048000e+00	-2.807701e-08	-2.807701e-08	-2.807701e-08
6.049000e+00	-2.821345e-08	-2.821345e-08	-2.821345e-08
6.050000e+00	-2.834698e-08	-2.834698e-08	-2.834698e-08
6.051000e+00	-2.847735e-08	-2.847735e-08	-2.847735e-08
6.052000e+00	-2.860435e-08	-2.860435e-08	-2.860435e-08
6.053000e+00	-2.872782e-08	-2.872782e-08	-2.872782e-08
6.054000e+00	-2.884763e-08	-2.884763e-08	-2.884763e-08
6.055000e+00	-2.896371e-08	-2.896371e-08	-2.896371e-08
6.056000e+00	-2.907602e-08	-2.907602e-08	-2.907602e-08
6.057000e+00	-2.918459e-08	-2.918459e-08	-2.918459e-08
6.058000e+00	-2.928946e-08	-2.928946e-08	-2.928946e-08
6.059000e+00	-2.939074e-08	-2.939074e-08	-2.939074e-08
6.060000e+00	-2.948856e-08	-2.948856e-08	-2.948856e-08
6.061000e+00	-2.958311e-08	-2.958311e-08	-2.958311e-08
6.062000e+00	-2.967460e-08	-2.967460e-08	-2.967460e-08
6.063000e+00	-2.976327e-08	-2.976327e-08	-2.976327e-08
6.064000e+00	-2.984941e-08	-2.984941e-08	-2.984941e-08
6.065000e+00	-2.993332e-08	-2.993332e-08	-2.993332e-08
6.066000e+00	-3.001533e-08	-3.001533e-08	-3.001533e-08
6.067000e+00	-3.009576e-08	-3.009576e-08	-3.009576e-08
6.068000e+00	-3.017498e-08	-3.017498e-08	-3.017498e-08
6.069000e+00	-3.025334e-08	-3.025334e-08	-3.025334e-08
6.070000e+00	-3.033120e-08	-3.033120e-08	-3.033120e-08
6.071000e+00	-3.040891e-08	-3.040891e-08	-3.040891e-08
6.072000e+00	-3.048681e-08	-3.048681e-08	-3.048681e-08
6.073000e+00	-3.056521e-08	-3.056521e-08	-3.056521e-08
6.074000e+00	-3.064442e-08	-3.064442e-08	-3.064442e-08
6.075000e+00	-3.072470e-08	-3.072470e-08	-3.072470e-08
6.076000e+00	-3.080629e-08	-3.080629e-08	-3.080629e-08
6.077000e+00	-3.088939e-08	-3.088939e-08	-3.088939e-08
6.078000e+00	-3.097416e-08	-3.097416e-08	-3.097416e-08
6.079000e+00	-3.106070e-08	-3.106070e-08	-3.106070e-08
6.080000e+00	-3.114907e-08	-3.114907e-08	-3.114907e-08
6.081000e+00	-3.123928e-08	-3.123928e-08	-3.123928e-08
6.082000e+00	-3.133128e-08	-3.133128e-08	-3.133128e-08
6.083000e+00	-3.142497e-08	-3.142497e-08	-3.142497e-08
6.084000e+00	-3.152020e-08	-3.152020e-08	-3.152020e-08
6.085000e+00	-3.161675e-08	-3.161675e-08	-3.161675e-08
6.086000e+00	-3.171435e-08	-3.171435e-08	-3.171435e-08
6.087000e+00	-3.181267e-08	-3.181267e-08	-3.181267e-08
6.088000e+00	-3.191133e-08	-3.191133e-08	-3.191133e-08
6.089000e+00	-3.200991e-08	-3.200991e-08	-3.200991e-08
6.090000e+00	-3.210793e-08	-3.210793e-08	-3.210793e-08
6.091000e+00	-3.220487e-08	-3.220487e-08	-3.220487e-08
6.092000e+00	-3.230017e-08	-3.230017e-08	-3.230017e-08
6.093000e+00	-3.239323e-08	-3.239323e-08	-3.239323e-08
6.094000e+00	-3.248342e-08	-3.248342e-08	-3.248342e-08
6.095000e+00	-3.257010e-08	-3.257010e-08	-3.257010e-08
6.096000e+00	-3.265260e-08	-3.265260e-08	-3.265260e-08
6.097000e+00	-3.273024e-08	-3.273024e-08	-3.273024e-08
6.098000e+00	-3.280233e-08	-3.280233e-08	-3.280233e-08
6.099000e+00	-3.286818e-08	-3.286818e-08	-3.286818e-08
6.100000e+00	-3.292712e-08	-3.292712e-08	-3.292712e-08
6.101000e+00	-3.297848e-08	-3.297848e-08	-3.297848e-08
6.102000e+00	-3.302162e-08	-3.302162e-08	-3.302162e-08
6.103000e+00	-3.305592e-08	-3.305592e-08	-3.305592e-08
6.104000e+00	-3.308079e-08	-3.308079e-08	-3.308079e-08
6.105000e+00	-3.309571e-08	-3.309571e-08	-3.309571e-08
6.106000e+00	-3.310017e-08	-3.310017e-08	-3.310017e-08
6.107000e+00	-3.309373e-08	-3.309373e-08	-3.309373e-08
6.108000e+00	-3.307599e-08	-3.307599e-08	-3.307599e-08
6.109000e+00	-3.304663e-08	-3.304663e-08	-3.304663e-08
6.110000e+00	-3.300538e-08	-3.300538e-08	-3.300538e-08
6.111000e+00	-3.295206e-08	-3.295206e-08	-3.295206e-08
6.112000e+00	-3.288652e-08	-3.288652e-08	-3.288652e-08
6.113000e+00	-3.280874e-08	-3.280874e-08	-3.280874e-08
6.114000e+00	-3.271873e-08	-3.271873e-08	-3.271873e-08
6.115000e+00	-3.261659e-08	-3.261659e-08	-3.261659e-08
6.116000e+00	-3.250250e-08	-3.250250e-08	-3.250250e-08
6.117000e+00	-3.237673e-08	-3.237673e-08	-3.237673e-08
6.118000e+00	-3.223960e-08	-3.223960e-08	-3.223960e-08
6.119000e+00	-3.209153e-08	-3.209153e-08	-3.209153e-08
6.120000e+00	-3.193300e-08	-3.193300e-08	-3.193300e-08
6.121000e+00	-3.176457e-08	-3.176457e-08	-3.176457e-08
6.122000e+00	-3.158685e-08	-3.158685e-08	-3.158685e-08
6.123000e+00	-3.140053e-08	-3.140053e-08	-3.140053e-08
6.124000e+00	-3.120636e-08	-3.120636e-08	-3.120636e-08
6.125000e+00	-3.100512e-08	-3.100512e-08	-3.100512e-08
6.126000e+00	-3.079767e-08	-3.079767e-08	-3.079767e-08
6.127000e+00	-3.058489e-08	-3.058489e-08	-3.058489e-08
6.128000e+00	-3.036770e-08	-3.036770e-08	-3.036770e-08
6.129000e+00	-3.014704e-08	-3.014704e-08	-3.014704e-08
6.130000e+00	-2.992388e-08	-2.992388e-08	-2.992388e-08
6.131000e+00	-2.969920e-08	-2.969920e-08	-2.969920e-08
6.132000e+00	-2.947396e-08	-2.947396e-08	-2.947396e-08
6.133000e+00	-2.924915e-08	-2.924915e-08	-2.924915e-08
6.134000e+00	-2.902571e-08	-2.902571e-08	-2.902571e-08
6.135000e+00	-2.880459e-08	-2.880459e-08	-2.880459e-08
6.136000e+00	-2.858668e-08	-2.858668e-08	-2.858668e-08
6.137000e+00	-2.837285e-08	-2.837285e-08	-2.837285e-08
6.138000e+00	-2.816392e-08	-2.816392e-08	-2.816392e-08
6.139000e+00	-2.796065e-08	-2.796065e-08	-2.796065e-08
6.140000e+00	-2.776375e-08	-2.776375e-08	-2.776375e-08
6.141000e+00	-2.757386e-08	-2.757386e-08	-2.757386e-08
6.142000e+00	-2.739154e-08	-2.739154e-08	-2.739154e-08
6.143000e+00	-2.721732e-08	-2.721732e-08	-2.721732e-08
6.144000e+00	-2.705159e-08	-2.705159e-08	-2.705159e-08
6.145000e+00	-2.689472e-08	-2.689472e-08	-2.689472e-08
6.146000e+00	-2.674697e-08	-2.674697e-08	-2.674697e-08
6.147000e+00	-2.660854e-08	-2.660854e-08	-2.660854e-08
6.148000e+00	-2.647953e-08	-2.647953e-08	-2.647953e-08
6.149000e+00	-2.635999e-08	-2.635999e-08	-2.635999e-08
6.150000e+00	-2.624989e-08	-2.624989e-08	-2.624989e-08
6.151000e+00	-2.614912e-08	-2.614912e-08	-2.614912e-08
6.152000e+00	-2.605753e-08	-2.605753e-08	-2.605753e-08
6.153000e+00	-2.597488e-08	-2.597488e-08	-2.597488e-08
6.154000e+00	-2.590090e-08	-2.590090e-08	-2.590090e-08
6.155000e+00	-2.583526e-08	-2.583526e-08	-2.583526e-08
6.156000e+00	-2.577760e-08	-2.577760e-08	-2.577760e-08
6.157000e+00	-2.572750e-08	-2.572750e-08	-2.572750e-08
6.158000e+00	-2.568453e-08	-2.568453e-08	-2.568453e-08
6.159000e+00	-2.564822e-08	-2.564822e-08	-2.564822e-08
6.160000e+00	-2.561811e-08	-2.561811e-08	-2.561811e-08
6.161000e+00	-2.559369e-08	-2.559369e-08	-2.559369e-08
6.162000e+00	-2.557448e-08	-2.557448e-08	-2.557448e-08
6.163000e+00	-2.555998e-08	-2.555998e-08	-2.555998e-08
6.164000e+00	-2.554969e-08	-2.554969e-08	-2.554969e-08
6.165000e+00	-2.554314e-08	-2.554314e-08	-2.554314e-08
6.166000e+00	-2.553987e-08	-2.553987e-08	-2.553987e-08
6.167000e+00	-2.553942e-08	-2.553942e-08	-2.553942e-08
6.168000e+00	-2.554139e-08	-2.554139e-08	-2.554139e-08
6.169000e+00	-2.554537e-08	-2.554537e-08	-2.554537e-08
6.170000e+00	-2.555100e-08	-2.555100e-08	-2.555100e-08
6.171000e+00	-2.555795e-08	-2.555795e-08	-2.555795e-08
6.172000e+00	-2.556593e-08	-2.556593e-08	-2.556593e-08
6.173000e+00	-2.557466e-08	-2.557466e-08	-2.557466e-08
6.174000e+00	-2.558392e-08	-2.558392e-08	-2.558392e-08
6.175000e+00	-2.559352e-08	-2.559352e-08	-2.559352e-08
6.176000e+00	-2.560331e-08	-2.560331e-08	-2.560331e-08
6.177000e+00	-2.561317e-08	-2.561317e-08	-2.561317e-08
6.178000e+00	-2.562302e-08	-2.562302e-08	-2.562302e-08
6.179000e+00	-2.563281e-08	-2.563281e-08	-2.563281e-08
6.180000e+00	-2.564253e-08	-2.564253e-08	-2.564253e-08
6.181000e+00	-2.565220e-08	-2.565220e-08	-2.565220e-08
6.182000e+00	-2.566187e-08	-2.566187e-08	-2.566187e-08
6.183000e+00	-2.567161e-08	-2.567161e-08	-2.567161e-08
6.184000e+00	-2.568153e-08	-2.568153e-08	-2.568153e-08
6.185000e+00	-2.569176e-08	-2.569176e-08	-2.569176e-08
6.186000e+00	-2.570246e-08	-2.570246e-08	-2.570246e-08
6.187000e+00	-2.571379e-08	-2.571379e-08	-2.571379e-08
6.188000e+00	-2.572595e-08	-2.572595e-08	-2.572595e-08
6.189000e+00	-2.573915e-08	-2.573915e-08	-2.573915e-08
6.190000e+00	-2.575360e-08	-2.575360e-08	-2.575360e-08
6.191000e+00	-2.576955e-08	-2.576955e-08	-2.576955e-08
6.192000e+00	-2.578723e-08	-2.578723e-08	-2.578723e-08
6.193000e+00	-2.580688e-08	-2.580688e-08	-2.580688e-08
6.194000e+00	-2.582877e-08	-2.582877e-08	-2.582877e-08
6.195000e+00	-2.585313e-08	-2.585313e-08	-2.585313e-08
6.196000e+00	-2.588022e-08	-2.588022e-08	-2.588022e-08
6.197000e+00	-2.591028e-08	-2.591028e-08	-2.591028e-08
6.198000e+00	-2.594353e-08	-2.594353e-08	-2.594353e-08
6.199000e+00	-2.598020e-08	-2.598020e-08	-2.598020e-08
6.200000e+00	-2.602050e-08	-2.602050e-08	-2.602050e-08
6.201000e+00	-2.606460e-08	-2.606460e-08	-2.606460e-08
6.202000e+00	-2.611267e-08	-2.611267e-08	-2.611267e-08
6.203000e+00	-2.616485e-08	-2.616485e-08	-2.616485e-08
6.204000e+00	-2.622126e-08	-2.622126e-08	-2.622126e-08
6.205000e+00	-2.628198e-08	-2.628198e-08	-2.628198e-08
6.206000e+00	-2.634707e-08	-2.634707e-08	-2.634707e-08
6.207000e+00	-2.641654e-08	-2.641654e-08	-2.641654e-08
6.208000e+00	-2.649038e-08	-2.649038e-08	-2.649038e-08
6.209000e+00	-2.656854e-08	-2.656854e-08	-2.656854e-08
6.210000e+00	-2.665093e-08	-2.665093e-08	-2.665093e-08
6.211000e+00	-2.673743e-08	-2.673743e-08	-2.673743e-08
6.212000e+00	-2.682788e-08	-2.682788e-08	-2.682788e-08
6.213000e+00	-2.692208e-08	-2.692208e-08	-2.692208e-08
6.214000e+00	-2.701980e-08	-2.701980e-08	-2.701980e-08
6.215000e+00	-2.712078e-08	-2.712078e-08	-2.712078e-08
6.216000e+00	-2.722471e-08	-2.722471e-08	-2.722471e-08
6.217000e+00	-2.733128e-08	-2.733128e-08	-2.733128e-08
6.218000e+00	-2.744013e-08	-2.744013e-08	-2.744013e-08
6.219000e+00	-2.755088e-08	-2.755088e-08	-2.755088e-08
6.220000e+00	-2.766315e-08	-2.766315e-08	-2.766315e-08
6.221000e+00	-2.777652e-08	-2.777652e-08	-2.777652e-08
6.222000e+00	-2.789057e-08	-2.789057e-08	-2.789057e-08
6.223000e+00	-2.800487e-08	-2.800487e-08	-2.800487e-08
6.224000e+00	-2.811898e-08	-2.811898e-08	-2.811898e-08
6.225000e+00	-2.823247e-08	-2.823247e-08	-2.823247e-08
6.226000e+00	-2.834490e-08	-2.834490e-08	-2.834490e-08
6.227000e+00	-2.845585e-08	-2.845585e-08	-2.845585e-08
6.228000e+00	-2.856490e-08	-2.856490e-08	-2.856490e-08
6.229000e+00	-2.867165e-08	-2.867165e-08	-2.867165e-08
6.230000e+00	-2.877571e-08	-2.877571e-08	-2.877571e-08
6.231000e+00	-2.887672e-08	-2.887672e-08	-2.887672e-08
6.232000e+00	-2.897435e-08	-2.897435e-08	-2.897435e-08
6.233000e+00	-2.906828e-08	-2.906828e-08	-2.906828e-08
6.234000e+00	-2.915822e-08	-2.915822e-08	-2.915822e-08
6.235000e+00	-2.924394e-08	-2.924394e-08	-2.924394e-08
6.236000e+00	-2.932522e-08	-2.932522e-08	-2.932522e-08
6.237000e+00	-2.940189e-08	-2.940189e-08	-2.940189e-08
6.238000e+00	-2.947379e-08	-2.947379e-08	-2.947379e-08
6.239000e+00	-2.954084e-08	-2.954084e-08	-2.954084e-08
6.240000e+00	-2.960297e-08	-2.960297e-08	-2.960297e-08
6.241000e+00	-2.966017e-08	-2.966017e-08	-2.966017e-08
6.242000e+00	-2.971245e-08	-2.971245e-08	-2.971245e-08
6.243000e+00	-2.975986e-08	-2.975986e-08	-2.975986e-08
6.244000e+00	-2.980250e-08	-2.980250e-08	-2.980250e-08
6.245000e+00	-2.984049e-08	-2.984049e-08	-2.984049e-08
6.246000e+00	-2.987398e-08	-2.987398e-08	-2.987398e-08
6.247000e+00	-2.990316e-08	-2.990316e-08	-2.990316e-08
6.248000e+00	-2.992824e-08	-2.992824e-08	-2.992824e-08
6.249000e+00	-2.994944e-08	-2.994944e-08	-2.994944e-08
6.250000e+00	-2.996701e-08	-2.996701e-08	-2.996701e-08
6.251000e+00	-2.998121e-08	-2.998121e-08	-2.998121e-08
6.252000e+00	-2.999231e-08	-2.999231e-08	-2.999231e-08
6.253000e+00	-3.000059e-08	-3.000059e-08	-3.000059e-08
6.254000e+00	-3.000633e-08	-3.000633e-08	-3.000633e-08
6.255000e+00	-3.000980e-08	-3.000980e-08	-3.000980e-08
6.256000e+00	-3.001128e-08	-3.001128e-08	-3.001128e-08
6.257000e+00	-3.001104e-08	-3.001104e-08	-3.001104e-08
6.258000e+00	-3.000933e-08	-3.000933e-08	-3.000933e-08
6.259000e+00	-3.000639e-08	-3.000639e-08	-3.000639e-08
6.260000e+00	-3.000246e-08	-3.000246e-08	-3.000246e-08
6.261000e+00	-2.999773e-08	-2.999773e-08	-2.999773e-08
6.262000e+00	-2.999238e-08	-2.999238e-08	-2.999238e-08
6.263000e+00	-2.998658e-08	-2.998658e-08	-2.998658e-08
6.264000e+00	-2.998046e-08	-2.998046e-08	-2.998046e-08
6.265000e+00	-2.997412e-08	-2.997412e-08	-2.997412e-08
6.266000e+00	-2.996765e-08	-2.996765e-08	-2.996765e-08
6.267000e+00	-2.996107e-08	-2.996107e-08	-2.996107e-08
6.268000e+00	-2.995442e-08	-2.995442e-08	-2.995442e-08
6.269000e+00	-2.994768e-08	-2.994768e-08	-2.994768e-08
6.270000e+00	-2.994081e-08	-2.994081e-08	-2.994081e-08
6.271000e+00	-2.993373e-08	-2.993373e-08	-2.993373e-08
6.272000e+00	-2.992636e-08	-2.992636e-08	-2.992636e-08
6.273000e+00	-2.991857e-08	-2.991857e-08	-2.991857e-08
6.274000e+00	-2.991022e-08	-2.991022e-08	-2.991022e-08
6.275000e+00	-2.990114e-08	-2.990114e-08	-2.990114e-08
6.276000e+00	-2.989116e-08	-2.989116e-08	-2.989116e-08
6.277000e+00	-2.988009e-08	-2.988009e-08	-2.988009e-08
6.278000e+00	-2.986771e-08	-2.986771e-08	-2.986771e-08
6.279000e+00	-2.985382e-08	-2.985382e-08	-2.985382e-08
6.280000e+00	-2.983820e-08	-2.983820e-08	-2.983820e-08
6.281000e+00	-2.982064e-08	-2.982064e-08	-2.982064e-08
6.282000e+00	-2.980093e-08	-2.980093e-08	-2.980093e-08
6.283000e+00	-2.977886e-08	-2.977886e-08	-2.977886e-08
6.284000e+00	-2.975424e-08	-2.975424e-08	-2.975424e-08
6.285000e+00	-2.972689e-08	-2.972689e-08	-2.972689e-08
6.286000e+00	-2.969665e-08	-2.969665e-08	-2.969665e-08
6.287000e+00	-2.966336e-08	-2.966336e-08	-2.966336e-08
6.288000e+00	-2.962692e-08	-2.962692e-08	-2.962692e-08
6.289000e+00	-2.958721e-08	-2.958721e-08	-2.958721e-08
6.290000e+00	-2.954416e-08	-2.954416e-08	-2.954416e-08
6.291000e+00	-2.949773e-08	-2.949773e-08	-2.949773e-08
6.292000e+00	-2.944789e-08	-2.944789e-08	-2.944789e-08
6.293000e+00	-2.939465e-08	-2.939465e-08	-2.939465e-08
6.294000e+00	-2.933803e-08	-2.933803e-08	-2.933803e-08
6.295000e+00	-2.927810e-08	-2.927810e-08	-2.927810e-08
6.296000e+00	-2.921494e-08	-2.921494e-08	-2.921494e-08
6.297000e+00	-2.914866e-08	-2.914866e-08	-2.914866e-08
6.298000e+00	-2.907940e-08	-2.907940e-08	-2.907940e-08
6.299000e+00	-2.900730e-08	-2.900730e-08	-2.900730e-08
6.300000e+00	-2.893254e-08	-2.893254e-08	-2.893254e-08
6.301000e+00	-2.885532e-08	-2.885532e-08	-2.885532e-08
6.302000e+00	-2.877585e-08	-2.877585e-08	-2.877585e-08
6.303000e+00	-2.869433e-08	-2.869433e-08	-2.869433e-08
6.304000e+00	-2.861102e-08	-2.861102e-08	-2.861102e-08
6.305000e+00	-2.852615e-08	-2.852615e-08	-2.852615e-08
6.306000e+00	-2.843998e-08	-2.843998e-08	-2.843998e-08
6.307000e+00	-2.835275e-08	-2.835275e-08	-2.835275e-08
6.308000e+00	-2.826473e-08	-2.826473e-08	-2.826473e-08
6.309000e+00	-2.817618e-08	-2.817618e-08	-2.817618e-08
6.310000e+00	-2.808735e-08	-2.808735e-08	-2.808735e-08
6.311000e+00	-2.799851e-08	-2.799851e-08	-2.799851e-08
6.312000e+00	-2.790992e-08	-2.790992e-08	-2.790992e-08
6.313000e+00	-2.782182e-08	-2.782182e-08	-2.782182e-08
6.314000e+00	-2.773446e-08	-2.773446e-08	-2.773446e-08
6.315000e+00	-2.764809e-08	-2.764809e-08	-2.764809e-08
6.316000e+00	-2.756294e-08	-2.756294e-08	-2.756294e-08
6.317000e+00	-2.747924e-08	-2.747924e-08	-2.747924e-08
6.318000e+00	-2.739722e-08	-2.739722e-08	-2.739722e-08
6.319000e+00	-2.731710e-08	-2.731710e-08	-2.731710e-08
6.320000e+00	-2.723908e-08	-2.723908e-08	-2.723908e-08
6.321000e+00	-2.716337e-08	-2.716337e-08	-2.716337e-08
6.322000e+00	-2.709018e-08	-2.709018e-08	-2.709018e-08
6.323000e+00	-2.701969e-08	-2.701969e-08	-2.701969e-08
6.324000e+00	-2.695208e-08	-2.695208e-08	-2.695208e-08
6.325000e+00	-2.688754e-08	-2.688754e-08	-2.688754e-08
6.326000e+00	-2.682624e-08	-2.682624e-08	-2.682624e-08
6.327000e+00	-2.676832e-08	-2.676832e-08	-2.676832e-08
6.328000e+00	-2.671395e-08	-2.671395e-08	-2.671395e-08
6.329000e+00	-2.666326e-08	-2.666326e-08	-2.666326e-08
6.330000e+00	-2.661639e-08	-2.661639e-08	-2.661639e-08
6.331000e+00	-2.657344e-08	-2.657344e-08	-2.657344e-08
6.332000e+00	-2.653451e-08	-2.653451e-08	-2.653451e-08
6.333000e+00	-2.649971e-08	-2.649971e-08	-2.649971e-08
6.334000e+00	-2.646910e-08	-2.646910e-08	-2.646910e-08
6.335000e+00	-2.644273e-08	-2.644273e-08	-2.644273e-08
6.336000e+00	-2.642064e-08	-2.642064e-08	-2.642064e-08
6.337000e+00	-2.640286e-08	-2.640286e-08	-2.640286e-08
6.338000e+00	-2.638939e-08	-2.638939e-08	-2.638939e-08
6.339000e+00	-2.638023e-08	-2.638023e-08	-2.638023e-08
6.340000e+00	-2.637533e-08	-2.637533e-08	-2.637533e-08
6.341000e+00	-2.637467e-08	-2.637467e-08	-2.637467e-08
6.342000e+00	-2.637818e-08	-2.637818e-08	-2.637818e-08
6.343000e+00	-2.638578e-08	-2.638578e-08	-2.638578e-08
6.344000e+00	-2.639740e-08	-2.639740e-08	-2.639740e-08
6.345000e+00	-2.641292e-08	-2.641292e-08	-2.641292e-08
6.346000e+00	-2.643224e-08	-2.643224e-08	-2.643224e-08
6.347000e+00	-2.645524e-08	-2.645524e-08	-2.645524e-08
6.348000e+00	-2.648177e-08	-2.648177e-08	-2.648177e-08
6.349000e+00	-2.651170e-08	-2.651170e-08	-2.651170e-08
6.350000e+00	-2.654487e-08	-2.654487e-08	-2.654487e-08
6.351000e+00	-2.658111e-08	-2.658111e-08	-2.658111e-08
6.352000e+00	-2.662026e-08	-2.662026e-08	-2.662026e-08
6.353000e+00	-2.666213e-08	-2.666213e-08	-2.666213e-08
6.354000e+00	-2.670655e-08	-2.670655e-08	-2.670655e-08
6.355000e+00	-2.675331e-08	-2.675331e-08	-2.675331e-08
6.356000e+00	-2.680223e-08	-2.680223e-08	-2.680223e-08
6.357000e+00	-2.685311e-08	-2.685311e-08	-2.685311e-08
6.358000e+00	-2.690574e-08	-2.690574e-08	-2.690574e-08
6.359000e+00	-2.695992e-08	-2.695992e-08	-2.695992e-08
